#Mapping quality	mapping quality
0.0	208684.0
1.0	7727.0
2.0	7037.0
3.0	8116.0
4.0	3714.0
5.0	5456.0
6.0	4333.0
7.0	2732.0
8.0	2576.0
9.0	2974.0
10.0	1820.0
11.0	1452.0
12.0	1864.0
13.0	1255.0
14.0	1533.0
15.0	1458.0
16.0	1327.0
17.0	1665.0
18.0	1692.0
19.0	653.0
20.0	1248.0
21.0	653.0
22.0	758.0
23.0	461.0
24.0	1496.0
25.0	1278.0
26.0	1041.0
27.0	1017.0
28.0	446.0
29.0	499.0
30.0	597.0
31.0	894.0
32.0	442.0
33.0	489.0
34.0	537.0
35.0	510.0
36.0	1000.0
37.0	495.0
38.0	605.0
39.0	610.0
40.0	1719.0
41.0	1070.0
42.0	1450.0
43.0	479.0
44.0	1587.0
45.0	2178.0
46.0	888.0
47.0	1140.0
48.0	1062.0
49.0	578.0
50.0	253.0
51.0	780.0
52.0	994.0
53.0	1191.0
54.0	1102.0
55.0	1063.0
56.0	1724.0
57.0	2201.0
58.0	2339.0
59.0	114252.0
60.0	464599.0
