#Mapping quality	mapping quality
0.0	208732.0
1.0	7533.0
2.0	5224.0
3.0	7994.0
4.0	4557.0
5.0	5599.0
6.0	4926.0
7.0	2690.0
8.0	1816.0
9.0	2497.0
10.0	1863.0
11.0	2002.0
12.0	2302.0
13.0	2125.0
14.0	1709.0
15.0	1888.0
16.0	1697.0
17.0	2184.0
18.0	1454.0
19.0	877.0
20.0	871.0
21.0	890.0
22.0	939.0
23.0	763.0
24.0	1361.0
25.0	2741.0
26.0	1050.0
27.0	1424.0
28.0	1098.0
29.0	727.0
30.0	1182.0
31.0	933.0
32.0	200.0
33.0	954.0
34.0	1147.0
35.0	403.0
36.0	682.0
37.0	600.0
38.0	26.0
39.0	560.0
40.0	2705.0
41.0	931.0
42.0	1295.0
43.0	914.0
44.0	1426.0
45.0	2844.0
46.0	913.0
47.0	760.0
48.0	1022.0
49.0	640.0
50.0	732.0
51.0	1650.0
52.0	877.0
53.0	1353.0
54.0	1569.0
55.0	1182.0
56.0	848.0
57.0	3148.0
58.0	4026.0
59.0	125018.0
60.0	796321.0
