#Mapping quality	mapping quality
0.0	154946.0
1.0	5363.0
2.0	4710.0
3.0	6921.0
4.0	3808.0
5.0	4184.0
6.0	2943.0
7.0	2357.0
8.0	2360.0
9.0	1466.0
10.0	1821.0
11.0	1259.0
12.0	1981.0
13.0	1173.0
14.0	1102.0
15.0	846.0
16.0	956.0
17.0	2223.0
18.0	1063.0
19.0	851.0
20.0	628.0
21.0	957.0
22.0	505.0
23.0	637.0
24.0	437.0
25.0	1053.0
26.0	1456.0
27.0	1151.0
28.0	383.0
29.0	373.0
30.0	863.0
31.0	405.0
32.0	150.0
33.0	363.0
34.0	164.0
35.0	295.0
36.0	484.0
37.0	376.0
38.0	509.0
39.0	483.0
40.0	1476.0
41.0	580.0
42.0	645.0
43.0	529.0
44.0	375.0
45.0	1935.0
46.0	455.0
47.0	498.0
48.0	387.0
49.0	482.0
50.0	268.0
51.0	329.0
52.0	518.0
53.0	539.0
54.0	563.0
55.0	435.0
56.0	1091.0
57.0	1568.0
58.0	1421.0
59.0	108878.0
60.0	216019.0
