#Mapping quality	mapping quality
0.0	166021.0
1.0	5226.0
2.0	4682.0
3.0	7299.0
4.0	2744.0
5.0	5230.0
6.0	3254.0
7.0	2560.0
8.0	2183.0
9.0	2460.0
10.0	1606.0
11.0	1372.0
12.0	1294.0
13.0	1190.0
14.0	1589.0
15.0	866.0
16.0	1360.0
17.0	1530.0
18.0	2078.0
19.0	552.0
20.0	851.0
21.0	454.0
22.0	860.0
23.0	453.0
24.0	748.0
25.0	1112.0
26.0	1379.0
27.0	377.0
28.0	376.0
29.0	114.0
30.0	856.0
31.0	466.0
32.0	116.0
33.0	429.0
34.0	203.0
35.0	268.0
36.0	554.0
37.0	804.0
38.0	267.0
39.0	584.0
40.0	1139.0
41.0	522.0
42.0	832.0
43.0	908.0
44.0	281.0
45.0	1898.0
46.0	918.0
47.0	541.0
48.0	938.0
49.0	342.0
50.0	241.0
51.0	394.0
52.0	778.0
53.0	811.0
54.0	566.0
55.0	375.0
56.0	1003.0
57.0	1343.0
58.0	2148.0
59.0	115924.0
60.0	292290.0
