#Mapping quality	mapping quality
0.0	101522.0
1.0	3185.0
2.0	2595.0
3.0	5750.0
4.0	1825.0
5.0	3089.0
6.0	2258.0
7.0	1496.0
8.0	1394.0
9.0	1232.0
10.0	835.0
11.0	883.0
12.0	1095.0
13.0	587.0
14.0	1104.0
15.0	866.0
16.0	1036.0
17.0	730.0
18.0	895.0
19.0	277.0
20.0	471.0
21.0	417.0
22.0	685.0
23.0	691.0
24.0	995.0
25.0	780.0
26.0	708.0
27.0	417.0
28.0	421.0
29.0	256.0
30.0	668.0
31.0	234.0
32.0	56.0
33.0	78.0
34.0	519.0
35.0	264.0
36.0	203.0
37.0	368.0
38.0	252.0
39.0	147.0
40.0	644.0
41.0	721.0
42.0	882.0
43.0	588.0
44.0	746.0
45.0	1987.0
46.0	18.0
47.0	98.0
48.0	273.0
49.0	81.0
50.0	261.0
51.0	98.0
52.0	427.0
53.0	739.0
54.0	280.0
55.0	985.0
56.0	893.0
57.0	1580.0
58.0	1871.0
59.0	92529.0
60.0	235624.0
