#Mapping quality	mapping quality
0.0	187052.0
1.0	5699.0
2.0	4687.0
3.0	7991.0
4.0	3713.0
5.0	5567.0
6.0	3686.0
7.0	2270.0
8.0	3252.0
9.0	2619.0
10.0	1430.0
11.0	1674.0
12.0	2138.0
13.0	1326.0
14.0	1445.0
15.0	1305.0
16.0	2126.0
17.0	2006.0
18.0	1733.0
19.0	747.0
20.0	1167.0
21.0	621.0
22.0	1308.0
23.0	724.0
24.0	1744.0
25.0	2252.0
26.0	745.0
27.0	1023.0
28.0	640.0
29.0	733.0
30.0	1468.0
31.0	593.0
32.0	591.0
33.0	350.0
34.0	1279.0
35.0	801.0
36.0	512.0
37.0	664.0
38.0	272.0
39.0	844.0
40.0	2329.0
41.0	724.0
42.0	1804.0
43.0	1067.0
44.0	1802.0
45.0	2823.0
46.0	348.0
47.0	740.0
48.0	1003.0
49.0	660.0
50.0	879.0
51.0	909.0
52.0	1118.0
53.0	291.0
54.0	763.0
55.0	766.0
56.0	2249.0
57.0	2513.0
58.0	2740.0
59.0	122223.0
60.0	642140.0
