#Mapping quality	mapping quality
0.0	97378.0
1.0	3206.0
2.0	2655.0
3.0	6106.0
4.0	1884.0
5.0	2847.0
6.0	1882.0
7.0	1497.0
8.0	1639.0
9.0	1327.0
10.0	1350.0
11.0	695.0
12.0	1035.0
13.0	867.0
14.0	746.0
15.0	1073.0
16.0	1193.0
17.0	1301.0
18.0	645.0
19.0	235.0
20.0	644.0
21.0	316.0
22.0	411.0
23.0	678.0
24.0	378.0
25.0	336.0
26.0	103.0
27.0	1056.0
28.0	405.0
29.0	211.0
30.0	519.0
31.0	93.0
32.0	203.0
33.0	194.0
34.0	421.0
35.0	53.0
36.0	514.0
37.0	489.0
38.0	221.0
39.0	168.0
40.0	708.0
41.0	456.0
42.0	464.0
43.0	683.0
44.0	402.0
45.0	1946.0
46.0	86.0
47.0	13.0
48.0	413.0
49.0	155.0
50.0	141.0
51.0	273.0
52.0	136.0
53.0	221.0
54.0	414.0
55.0	486.0
56.0	597.0
57.0	892.0
58.0	1625.0
59.0	90343.0
60.0	132032.0
