#Mapping quality	mapping quality
0.0	103129.0
1.0	3222.0
2.0	2290.0
3.0	4870.0
4.0	2690.0
5.0	3222.0
6.0	1996.0
7.0	1773.0
8.0	942.0
9.0	1238.0
10.0	1289.0
11.0	1098.0
12.0	1247.0
13.0	558.0
14.0	979.0
15.0	518.0
16.0	1523.0
17.0	1022.0
18.0	1087.0
19.0	512.0
20.0	596.0
21.0	554.0
22.0	397.0
23.0	539.0
24.0	1246.0
25.0	359.0
26.0	558.0
27.0	536.0
28.0	636.0
29.0	425.0
30.0	495.0
31.0	379.0
32.0	507.0
33.0	465.0
34.0	84.0
35.0	277.0
36.0	623.0
37.0	452.0
38.0	287.0
39.0	513.0
40.0	629.0
41.0	72.0
42.0	819.0
43.0	768.0
44.0	791.0
45.0	2251.0
46.0	360.0
47.0	444.0
48.0	185.0
49.0	281.0
50.0	936.0
51.0	419.0
52.0	658.0
53.0	685.0
54.0	794.0
55.0	1136.0
56.0	886.0
57.0	1288.0
58.0	2080.0
59.0	93265.0
60.0	349708.0
