#Mapping quality	mapping quality
0.0	115451.0
1.0	3888.0
2.0	3465.0
3.0	5657.0
4.0	1986.0
5.0	3565.0
6.0	2247.0
7.0	2015.0
8.0	1956.0
9.0	1243.0
10.0	1729.0
11.0	1347.0
12.0	881.0
13.0	1093.0
14.0	786.0
15.0	1205.0
16.0	670.0
17.0	1015.0
18.0	649.0
19.0	782.0
20.0	642.0
21.0	279.0
22.0	381.0
23.0	386.0
24.0	591.0
25.0	574.0
26.0	845.0
27.0	935.0
28.0	618.0
29.0	521.0
30.0	501.0
31.0	105.0
32.0	403.0
33.0	502.0
34.0	246.0
35.0	33.0
36.0	276.0
37.0	681.0
38.0	193.0
39.0	434.0
40.0	694.0
41.0	608.0
42.0	507.0
43.0	469.0
44.0	342.0
45.0	2410.0
46.0	170.0
47.0	476.0
48.0	383.0
49.0	451.0
50.0	202.0
51.0	609.0
52.0	791.0
53.0	598.0
54.0	431.0
55.0	1283.0
56.0	719.0
57.0	788.0
58.0	1162.0
59.0	102683.0
60.0	167554.0
