#Mapping quality	mapping quality
0.0	176341.0
1.0	4981.0
2.0	5001.0
3.0	7136.0
4.0	3725.0
5.0	4958.0
6.0	3500.0
7.0	2140.0
8.0	1802.0
9.0	2157.0
10.0	2283.0
11.0	2229.0
12.0	1789.0
13.0	1768.0
14.0	1295.0
15.0	1312.0
16.0	1247.0
17.0	2014.0
18.0	915.0
19.0	660.0
20.0	884.0
21.0	764.0
22.0	753.0
23.0	792.0
24.0	727.0
25.0	944.0
26.0	660.0
27.0	1031.0
28.0	386.0
29.0	326.0
30.0	623.0
31.0	458.0
32.0	319.0
33.0	522.0
34.0	357.0
35.0	216.0
36.0	293.0
37.0	460.0
38.0	272.0
39.0	364.0
40.0	820.0
41.0	774.0
42.0	740.0
43.0	772.0
44.0	716.0
45.0	2328.0
46.0	638.0
47.0	108.0
48.0	799.0
49.0	284.0
50.0	689.0
51.0	818.0
52.0	540.0
53.0	607.0
54.0	790.0
55.0	1094.0
56.0	1247.0
57.0	1912.0
58.0	1342.0
59.0	114574.0
60.0	274724.0
