#Mapping quality	mapping quality
0.0	122978.0
1.0	3594.0
2.0	3754.0
3.0	6408.0
4.0	2887.0
5.0	3937.0
6.0	2038.0
7.0	1610.0
8.0	1972.0
9.0	951.0
10.0	1437.0
11.0	976.0
12.0	1087.0
13.0	906.0
14.0	1006.0
15.0	718.0
16.0	814.0
17.0	1083.0
18.0	703.0
19.0	307.0
20.0	720.0
21.0	545.0
22.0	621.0
23.0	322.0
24.0	1033.0
25.0	573.0
26.0	612.0
27.0	834.0
28.0	753.0
29.0	919.0
30.0	1398.0
31.0	396.0
32.0	616.0
33.0	650.0
34.0	173.0
35.0	236.0
36.0	227.0
37.0	405.0
38.0	320.0
39.0	234.0
40.0	1221.0
41.0	670.0
42.0	541.0
43.0	408.0
44.0	1174.0
45.0	1662.0
46.0	732.0
47.0	384.0
48.0	544.0
49.0	248.0
50.0	615.0
51.0	373.0
52.0	142.0
53.0	516.0
54.0	661.0
55.0	911.0
56.0	1073.0
57.0	1525.0
58.0	2100.0
59.0	102026.0
60.0	261111.0
