#Mapping quality	mapping quality
0.0	191449.0
1.0	6805.0
2.0	6398.0
3.0	6708.0
4.0	4080.0
5.0	5088.0
6.0	4257.0
7.0	2813.0
8.0	2666.0
9.0	2544.0
10.0	1788.0
11.0	1971.0
12.0	2344.0
13.0	1813.0
14.0	1067.0
15.0	1021.0
16.0	1823.0
17.0	997.0
18.0	1308.0
19.0	653.0
20.0	787.0
21.0	752.0
22.0	1044.0
23.0	858.0
24.0	1444.0
25.0	1226.0
26.0	1143.0
27.0	488.0
28.0	658.0
29.0	747.0
30.0	773.0
31.0	743.0
32.0	489.0
33.0	547.0
34.0	278.0
35.0	805.0
36.0	906.0
37.0	770.0
38.0	164.0
39.0	350.0
40.0	1318.0
41.0	449.0
42.0	851.0
43.0	555.0
44.0	739.0
45.0	2441.0
46.0	507.0
47.0	231.0
48.0	962.0
49.0	677.0
50.0	180.0
51.0	465.0
52.0	712.0
53.0	884.0
54.0	1084.0
55.0	529.0
56.0	951.0
57.0	1637.0
58.0	2304.0
59.0	120640.0
60.0	266023.0
