#Mapping quality	mapping quality
0.0	12002.0
1.0	146.0
2.0	315.0
3.0	2897.0
4.0	234.0
5.0	1013.0
6.0	270.0
7.0	337.0
8.0	10.0
9.0	2.0
10.0	158.0
11.0	63.0
12.0	170.0
13.0	369.0
14.0	172.0
15.0	241.0
16.0	280.0
17.0	728.0
18.0	19.0
20.0	38.0
23.0	1.0
24.0	34.0
25.0	90.0
26.0	469.0
27.0	379.0
28.0	99.0
30.0	216.0
33.0	69.0
34.0	31.0
37.0	5.0
38.0	166.0
39.0	114.0
41.0	297.0
42.0	578.0
43.0	302.0
44.0	256.0
45.0	1727.0
46.0	41.0
47.0	3.0
48.0	83.0
49.0	60.0
50.0	222.0
51.0	274.0
52.0	104.0
53.0	184.0
54.0	72.0
55.0	230.0
56.0	346.0
57.0	763.0
58.0	345.0
59.0	10386.0
60.0	150516.0
