#Mapping quality	mapping quality
0.0	12209.0
1.0	531.0
2.0	138.0
3.0	2577.0
4.0	187.0
5.0	242.0
6.0	1227.0
7.0	82.0
8.0	203.0
9.0	292.0
10.0	42.0
11.0	68.0
12.0	197.0
13.0	126.0
14.0	181.0
15.0	58.0
16.0	470.0
17.0	432.0
18.0	563.0
19.0	99.0
20.0	205.0
22.0	36.0
23.0	328.0
24.0	20.0
25.0	34.0
27.0	780.0
28.0	5.0
30.0	61.0
31.0	152.0
33.0	9.0
34.0	70.0
35.0	9.0
36.0	83.0
37.0	67.0
38.0	106.0
40.0	115.0
41.0	272.0
42.0	432.0
43.0	236.0
44.0	312.0
45.0	1673.0
46.0	27.0
47.0	108.0
48.0	129.0
49.0	121.0
50.0	53.0
51.0	132.0
52.0	61.0
53.0	100.0
54.0	373.0
55.0	410.0
56.0	647.0
57.0	249.0
58.0	810.0
59.0	8787.0
60.0	137862.0
