#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.213223055518068E-5	0.0
2.0	1.4605559343263945E-5	3.0E-6
3.0	1.577400409072506E-5	3.0E-6
4.0	1.869511595937785E-5	1.0E-5
5.0	9.347557979688924E-6	8.0E-6
6.0	1.0516002727150038E-5	1.2000000000000002E-5
7.0	1.2268669848341712E-5	6.999999999999999E-6
8.0	1.051600272715004E-5	9.999999999999999E-6
9.0	9.347557979688924E-6	1.6E-5
10.0	7.010668484766694E-6	1.5000000000000002E-5
11.0	8.17911323222781E-6	1.9999999999999998E-5
12.0	7.594890858497251E-6	1.6E-5
13.0	2.921111868652789E-6	1.6E-5
14.0	3.5053342423833464E-6	2.4999999999999998E-5
15.0	4.673778989844462E-6	2.2000000000000003E-5
16.0	6.426446111036135E-6	2.6999999999999996E-5
17.0	2.921111868652789E-6	3.3E-5
18.0	5.258001363575019E-6	3.7000000000000005E-5
19.0	7.59489085849725E-6	4.7000000000000004E-5
20.0	6.426446111036135E-6	5.4999999999999995E-5
21.0	8.763335605958367E-6	6.400000000000001E-5
22.0	2.1032005454300082E-5	9.3E-5
23.0	3.213223055518068E-5	1.66E-4
24.0	5.550112550440299E-5	3.03E-4
25.0	1.9337760570481465E-4	7.059999999999999E-4
26.0	0.001101843396855832	0.0016020000000000001
27.0	0.001931439167553224	0.0033690000000000005
28.0	0.00313143192319579	0.006167999999999999
29.0	0.0012245300953392492	0.010352
30.0	0.005891298416698944	0.015647
31.0	0.011816481731074262	0.022148
32.0	0.011693795032590847	0.028808
33.0	0.020828111845868115	0.035106000000000005
34.0	0.021788573428281156	0.041161
35.0	0.02557783974429755	0.047408
36.0	0.028816184361886037	0.052698999999999996
37.0	0.036028409565589774	0.057517000000000006
38.0	0.03673707130492494	0.061487999999999994
39.0	0.04326692477611138	0.063321
40.0	0.05670988159565152	0.060248
41.0	0.04990369094169051	0.055508
42.0	0.046525132954406696	0.051446000000000006
43.0	0.040563727852860096	0.048194
44.0	0.024024976674921726	0.044423
45.0	0.012956299582222582	0.040655000000000004
46.0	0.013094760284796721	0.03652
47.0	0.01410721765847178	0.032315
48.0	0.01438004950700395	0.028137999999999996
49.0	0.024963237807133005	0.02458
50.0	0.023622447459421374	0.020810000000000002
51.0	0.02472545930102467	0.017532
52.0	0.03062727372045076	0.014506999999999997
53.0	0.02779905320922113	0.012007
54.0	0.016622294977381828	0.010018
55.0	0.02480783465572068	0.008414999999999999
56.0	0.02528806544692719	0.007258
57.0	0.032822197178556466	0.006174999999999999
58.0	0.03428625844712525	0.005363000000000001
59.0	0.02542594192712761	0.0046159999999999994
60.0	0.03312657703527009	0.003946
61.0	0.03312716125764382	0.0034579999999999993
62.0	0.02380180372815666	0.002915
63.0	0.017117131327931613	0.0024610000000000005
64.0	0.021851085222270323	0.0019950000000000002
65.0	0.014579269336446068	0.0016779999999999998
66.0	0.01177500194253939	0.0013500000000000003
67.0	0.008839284514543341	0.001069
68.0	0.007636370647032121	8.119999999999999E-4
69.0	0.00478653390797446	6.4E-4
70.0	0.0030221823393081757	5.05E-4
71.0	0.0029479860978443946	4.0299999999999993E-4
72.0	6.665977284265665E-4	3.2E-4
73.0	3.0204296721869834E-4	2.79E-4
74.0	6.952246247393639E-5	2.0700000000000002E-4
75.0	2.278467257549175E-5	2.0099999999999998E-4
76.0	7.59489085849725E-6	1.54E-4
77.0	5.25800136357502E-6	1.12E-4
78.0	4.089556616113905E-6	7.699999999999999E-5
79.0	2.921111868652789E-6	6.3E-5
80.0	1.1684447474611155E-6	3.7E-5
81.0	5.842223737305578E-7	2.8000000000000003E-5
82.0	5.842223737305578E-7	1.6E-5
83.0	2.921111868652789E-6	9.0E-6
84.0	5.842223737305578E-7	4.0E-6
85.0	0.0	0.0
86.0	5.842223737305578E-7	1.0E-6
87.0	5.842223737305578E-7	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	5.842223737305578E-7	0.0
92.0	1.1684447474611155E-6	0.0
93.0	1.7526671211916732E-6	0.0
94.0	8.179113232227808E-6	0.0
95.0	2.161622782803064E-5	0.0
96.0	6.66013506052836E-5	0.0
97.0	1.402133696953339E-4	0.0
98.0	2.862689631279734E-4	0.0
99.0	4.0953988398512105E-4	0.0
100.0	0.0017696095700298596	0.0
