#Mapping quality	mapping quality
0.0	39869.0
1.0	911.0
2.0	947.0
3.0	4184.0
4.0	767.0
5.0	1305.0
6.0	726.0
7.0	225.0
8.0	824.0
9.0	530.0
10.0	690.0
11.0	355.0
12.0	456.0
13.0	361.0
14.0	585.0
15.0	467.0
16.0	414.0
17.0	1016.0
18.0	254.0
19.0	134.0
20.0	6.0
21.0	36.0
23.0	64.0
24.0	131.0
25.0	227.0
26.0	299.0
27.0	633.0
28.0	52.0
29.0	37.0
30.0	157.0
31.0	247.0
32.0	346.0
33.0	346.0
34.0	204.0
35.0	3.0
36.0	117.0
37.0	123.0
38.0	110.0
39.0	120.0
40.0	251.0
41.0	433.0
42.0	774.0
43.0	425.0
44.0	33.0
45.0	2206.0
46.0	24.0
47.0	169.0
48.0	79.0
49.0	19.0
50.0	119.0
51.0	584.0
52.0	220.0
53.0	289.0
54.0	817.0
55.0	274.0
56.0	886.0
57.0	982.0
58.0	1534.0
59.0	51151.0
60.0	164957.0
