#Mapping quality	mapping quality
0.0	100982.0
1.0	2977.0
2.0	3017.0
3.0	5909.0
4.0	2278.0
5.0	2994.0
6.0	1981.0
7.0	1292.0
8.0	1242.0
9.0	981.0
10.0	1629.0
11.0	702.0
12.0	1080.0
13.0	1001.0
14.0	615.0
15.0	517.0
16.0	674.0
17.0	971.0
18.0	1258.0
19.0	605.0
20.0	663.0
21.0	527.0
22.0	264.0
23.0	744.0
24.0	450.0
25.0	675.0
26.0	515.0
27.0	829.0
28.0	355.0
29.0	292.0
30.0	423.0
31.0	161.0
32.0	303.0
33.0	536.0
34.0	232.0
35.0	542.0
36.0	643.0
37.0	121.0
38.0	91.0
39.0	190.0
40.0	733.0
41.0	368.0
42.0	357.0
43.0	1029.0
44.0	261.0
45.0	2119.0
46.0	672.0
47.0	159.0
48.0	745.0
49.0	334.0
50.0	417.0
51.0	109.0
52.0	156.0
53.0	664.0
54.0	498.0
55.0	568.0
56.0	1436.0
57.0	538.0
58.0	1262.0
59.0	91724.0
60.0	219393.0
