#Mapping quality	mapping quality
0.0	65743.0
1.0	1595.0
2.0	1507.0
3.0	3903.0
4.0	1919.0
5.0	2622.0
6.0	1321.0
7.0	724.0
8.0	1264.0
9.0	731.0
10.0	676.0
11.0	309.0
12.0	939.0
13.0	580.0
14.0	406.0
15.0	740.0
16.0	886.0
17.0	912.0
18.0	561.0
19.0	314.0
20.0	209.0
21.0	210.0
22.0	207.0
23.0	384.0
24.0	564.0
25.0	461.0
26.0	440.0
27.0	756.0
28.0	119.0
29.0	248.0
30.0	370.0
31.0	159.0
32.0	273.0
33.0	213.0
34.0	169.0
35.0	332.0
36.0	275.0
37.0	245.0
38.0	33.0
39.0	201.0
40.0	795.0
41.0	682.0
42.0	628.0
43.0	240.0
44.0	92.0
45.0	2197.0
46.0	272.0
47.0	578.0
48.0	290.0
49.0	5.0
50.0	558.0
51.0	246.0
52.0	485.0
53.0	308.0
54.0	377.0
55.0	399.0
56.0	1435.0
57.0	1121.0
58.0	1093.0
59.0	69833.0
60.0	215474.0
