#Mapping quality	mapping quality
0.0	138013.0
1.0	4038.0
2.0	3716.0
3.0	6262.0
4.0	3294.0
5.0	4505.0
6.0	2983.0
7.0	2571.0
8.0	1944.0
9.0	2000.0
10.0	1182.0
11.0	1661.0
12.0	1719.0
13.0	1221.0
14.0	1110.0
15.0	1532.0
16.0	1831.0
17.0	1073.0
18.0	1009.0
19.0	784.0
20.0	490.0
21.0	534.0
22.0	646.0
23.0	433.0
24.0	1169.0
25.0	656.0
26.0	1152.0
27.0	862.0
28.0	551.0
29.0	515.0
30.0	1130.0
31.0	670.0
32.0	202.0
33.0	970.0
34.0	817.0
35.0	450.0
36.0	503.0
37.0	272.0
38.0	349.0
39.0	441.0
40.0	934.0
41.0	650.0
42.0	620.0
43.0	706.0
44.0	744.0
45.0	2747.0
46.0	861.0
47.0	1221.0
48.0	1116.0
49.0	246.0
50.0	563.0
51.0	223.0
52.0	650.0
53.0	552.0
54.0	939.0
55.0	733.0
56.0	609.0
57.0	1121.0
58.0	2461.0
59.0	105399.0
60.0	352299.0
