#Position (bp)	Coverage
4011823.0	5.730300380936594
1.2035468E7	2.844488259388345
2.0059113E7	1.3764523480288573
2.8082758E7	0.003037148328471661
3.6106403E7	8.557208101804105E-4
4.4130048E7	9.494438001681281E-4
5.2153693E7	9.293781068329917E-4
6.0177338E7	5.718099442335746E-4
6.8200983E7	2.9998834694206937E-4
7.6224628E7	1.2375921417261108E-4
8.4248273E7	0.9170363344838911
9.2271918E7	5.053812824470674E-4
1.00295563E8	4.202578753172654E-4
1.08319208E8	6.077038552927005E-4
1.16342853E8	2.380464240379528E-4
1.24366498E8	1.1864931711211052E-4
1.32390143E8	0.0
1.40413788E8	0.8777237776596547
1.48437433E8	0.7134081829393001
1.56461078E8	5.290612932152407E-4
1.64484723E8	2.863998344891879
1.72508368E8	1.2276216108763537E-4
1.80532013E8	1.7597986949821433E-4
1.88555658E8	3.923403889379453E-4
1.96579303E8	1.562880710699439E-4
2.04602948E8	7.106495863164435E-4
2.12626593E8	8.101056315427714E-5
2.20650238E8	5.022654915565183E-4
2.28673883E8	0.0010872863891660213
2.36697528E8	4.302284061670226E-4
2.44721173E8	7.066613739765406E-5
2.48844709E8	0.0
2.528565315E8	8.862572815272598E-4
2.60768463E8	9.620315953659466E-4
2.68792108E8	3.4709910520717204E-4
2.76815753E8	0.001978153320591826
2.84839398E8	0.7772847627231763
2.92863043E8	2.4004053020790426E-4
3.00886688E8	2.8403549758245785E-4
3.08910333E8	1.1042362916106084E-4
3.16933978E8	8.552222836379227E-4
3.24957623E8	4.0031681361775103E-4
3.32981268E8	1.7597986949821433E-4
3.41004913E8	2.971411995421034
3.49028558E8	9.314968446385651E-4
3.57052203E8	4.790840073308328E-4
3.65075848E8	9.409688489458345E-4
3.73099493E8	0.6839994790397631
3.81123138E8	9.194075759832345E-4
3.89146783E8	4.200086120460215E-4
3.97170428E8	1.839562941780201E-4
4.05194073E8	4.210056651309972E-4
4.13217718E8	8.562193367228984E-5
4.21241363E8	9.099355716759652E-4
4.29265008E8	5.5585709487396314E-5
4.37288653E8	3.8685659697057886E-4
4.45312298E8	1.403352217103324E-4
4.53335943E8	1.0531373210056028E-4
4.61359588E8	2.4328095273407535E-4
4.69383233E8	0.0010613630089566525
4.77406878E8	0.0030173318984077686
4.85430523E8	0.0013022759606139106
4.902961485E8	0.00535310838682928
4.94307971E8	5.1772954536854505E-5
5.01477813E8	0.0014963274172773097
5.09501458E8	3.994443921683973E-4
5.17525103E8	2.399158985722823E-4
5.25548748E8	3.1382245849610746E-4
5.33572393E8	6.0197080005409015E-5
5.41596038E8	0.9273004974671736
5.49619683E8	3.337635201956218E-4
5.57643328E8	1.5317228017939477E-4
5.65666973E8	3.122022472330219E-4
5.73690618E8	1.4806238311889421E-4
5.81714263E8	1.5217522709441906E-4
5.89737908E8	6.904592613456852E-5
