#Insert size (bp)	insert size
1.0	1285.0
2.0	188.0
3.0	206.0
4.0	62.0
5.0	1341.0
6.0	49.0
7.0	134.0
8.0	39.0
9.0	32.0
10.0	25.0
11.0	29.0
12.0	24.0
13.0	29.0
14.0	25.0
15.0	23.0
16.0	20.0
17.0	15.0
18.0	13.0
19.0	12.0
20.0	13.0
21.0	9.0
22.0	11.0
23.0	18.0
24.0	23.0
25.0	8.0
26.0	8.0
27.0	6.0
28.0	3.0
29.0	10.0
30.0	7.0
31.0	17.0
32.0	17.0
33.0	18.0
34.0	11.0
35.0	12.0
36.0	10.0
37.0	14.0
38.0	14.0
39.0	14.0
40.0	11.0
41.0	24.0
42.0	11.0
43.0	15.0
44.0	19.0
45.0	24.0
46.0	15.0
47.0	254.0
48.0	34.0
49.0	25.0
50.0	19.0
51.0	19.0
52.0	24.0
53.0	27.0
54.0	32.0
55.0	19.0
56.0	20.0
57.0	36.0
58.0	26.0
59.0	30.0
60.0	31.0
61.0	35.0
62.0	35.0
63.0	33.0
64.0	26.0
65.0	21.0
66.0	18.0
67.0	36.0
68.0	42.0
69.0	34.0
70.0	34.0
71.0	24.0
72.0	17.0
73.0	23.0
74.0	25.0
75.0	18.0
76.0	16.0
77.0	22.0
78.0	28.0
79.0	26.0
80.0	28.0
81.0	21.0
82.0	20.0
83.0	30.0
84.0	28.0
85.0	18.0
86.0	28.0
87.0	25.0
88.0	33.0
89.0	26.0
90.0	19.0
91.0	28.0
92.0	24.0
93.0	29.0
94.0	31.0
95.0	132.0
96.0	49.0
97.0	63.0
98.0	44.0
99.0	383.0
100.0	203.0
101.0	78.0
102.0	41.0
103.0	133.0
104.0	339.0
105.0	102.0
106.0	58.0
107.0	53.0
108.0	76.0
109.0	32.0
110.0	68.0
111.0	43.0
112.0	72.0
113.0	68.0
114.0	449.0
115.0	56.0
116.0	106.0
117.0	57.0
118.0	65.0
119.0	50.0
120.0	74.0
121.0	77.0
122.0	85.0
123.0	76.0
124.0	52.0
125.0	58.0
126.0	96.0
127.0	49.0
128.0	98.0
129.0	47.0
130.0	66.0
131.0	96.0
132.0	403.0
133.0	48.0
134.0	40.0
135.0	63.0
136.0	234.0
137.0	115.0
138.0	169.0
139.0	116.0
140.0	70.0
141.0	62.0
142.0	71.0
143.0	69.0
144.0	90.0
145.0	40.0
146.0	36.0
147.0	76.0
148.0	114.0
149.0	47.0
150.0	126.0
151.0	109.0
152.0	83.0
153.0	84.0
154.0	38.0
155.0	1415.0
156.0	92.0
157.0	43.0
158.0	64.0
159.0	124.0
160.0	80.0
161.0	64.0
162.0	61.0
163.0	71.0
164.0	102.0
165.0	89.0
166.0	63.0
167.0	57.0
168.0	92.0
169.0	514.0
170.0	56.0
171.0	70.0
172.0	82.0
173.0	87.0
174.0	161.0
175.0	103.0
176.0	78.0
177.0	100.0
178.0	45.0
179.0	96.0
180.0	14017.0
181.0	8989.0
182.0	53.0
183.0	38.0
184.0	63.0
185.0	140.0
186.0	60.0
187.0	10850.0
188.0	133.0
189.0	68.0
190.0	79.0
191.0	9264.0
192.0	59.0
193.0	98.0
194.0	76.0
195.0	87.0
196.0	15486.0
197.0	85.0
198.0	9420.0
