#Mapping quality	mapping quality
0.0	88922.0
1.0	2725.0
2.0	2856.0
3.0	5445.0
4.0	2181.0
5.0	2739.0
6.0	2313.0
7.0	1244.0
8.0	1526.0
9.0	1274.0
10.0	951.0
11.0	1167.0
12.0	833.0
13.0	1013.0
14.0	836.0
15.0	553.0
16.0	1056.0
17.0	1091.0
18.0	812.0
19.0	471.0
20.0	546.0
21.0	355.0
22.0	607.0
23.0	192.0
24.0	365.0
25.0	730.0
26.0	918.0
27.0	819.0
28.0	322.0
29.0	126.0
30.0	447.0
31.0	157.0
32.0	358.0
33.0	100.0
34.0	297.0
35.0	188.0
36.0	301.0
37.0	208.0
38.0	202.0
39.0	435.0
40.0	980.0
41.0	938.0
42.0	1006.0
43.0	417.0
44.0	750.0
45.0	2232.0
46.0	303.0
47.0	109.0
48.0	446.0
49.0	129.0
50.0	513.0
51.0	587.0
52.0	582.0
53.0	570.0
54.0	717.0
55.0	499.0
56.0	378.0
57.0	1503.0
58.0	1713.0
59.0	93346.0
60.0	255892.0
