#Mapping quality	mapping quality
0.0	46296.0
1.0	1049.0
2.0	1502.0
3.0	3930.0
4.0	545.0
5.0	1851.0
6.0	844.0
7.0	510.0
8.0	670.0
9.0	675.0
10.0	551.0
11.0	367.0
12.0	516.0
13.0	694.0
14.0	509.0
15.0	143.0
16.0	496.0
17.0	969.0
18.0	344.0
19.0	327.0
20.0	302.0
21.0	287.0
22.0	105.0
23.0	43.0
24.0	100.0
25.0	159.0
26.0	139.0
27.0	750.0
28.0	41.0
29.0	201.0
30.0	30.0
32.0	47.0
33.0	141.0
34.0	72.0
35.0	49.0
36.0	88.0
37.0	23.0
38.0	36.0
39.0	52.0
40.0	444.0
41.0	467.0
42.0	915.0
43.0	483.0
44.0	402.0
45.0	1662.0
46.0	295.0
47.0	3.0
48.0	167.0
49.0	19.0
50.0	159.0
51.0	210.0
52.0	320.0
53.0	608.0
54.0	331.0
55.0	506.0
56.0	632.0
57.0	845.0
58.0	918.0
59.0	59234.0
60.0	119985.0
