#GC Content (%)	Sample	HUMAN (hg19)
1.0	4.2600928700245665E-5	0.0
2.0	3.195069652518425E-5	3.0E-6
3.0	7.100154783374277E-5	3.0E-6
4.0	9.230201218386561E-5	1.0E-5
5.0	7.810170261711705E-5	8.0E-6
6.0	8.520185740049133E-5	1.2000000000000002E-5
7.0	7.455162522542991E-5	6.999999999999999E-6
8.0	7.100154783374277E-5	9.999999999999999E-6
9.0	4.9701083483619944E-5	1.6E-5
10.0	5.680123826699422E-5	1.5000000000000002E-5
11.0	1.4200309566748556E-5	1.9999999999999998E-5
12.0	2.4850541741809972E-5	1.6E-5
13.0	2.4850541741809972E-5	1.6E-5
14.0	7.100154783374278E-6	2.4999999999999998E-5
15.0	7.100154783374278E-6	2.2000000000000003E-5
16.0	7.100154783374278E-6	2.6999999999999996E-5
17.0	0.0	3.3E-5
18.0	0.0	3.7000000000000005E-5
19.0	3.550077391687139E-6	4.7000000000000004E-5
20.0	1.4200309566748556E-5	5.4999999999999995E-5
21.0	3.550077391687139E-6	6.400000000000001E-5
22.0	2.1300464350122833E-5	9.3E-5
23.0	1.7750386958435693E-5	1.66E-4
24.0	6.035131565868136E-5	3.03E-4
25.0	2.2365487567628972E-4	7.059999999999999E-4
26.0	0.0010934238366396387	0.0016020000000000001
27.0	0.002453103477655813	0.0033690000000000005
28.0	0.004267193024807941	0.006167999999999999
29.0	0.001562034052342341	0.010352
30.0	0.007227957569475014	0.015647
31.0	0.012886780931824313	0.022148
32.0	0.012829979693557321	0.028808
33.0	0.02348731202340211	0.035106000000000005
34.0	0.02779355589951861	0.041161
35.0	0.030480964485025772	0.047408
36.0	0.035053464165518806	0.052698999999999996
37.0	0.045245736357052584	0.057517000000000006
38.0	0.038365686371962915	0.061487999999999994
39.0	0.04206131693670922	0.063321
40.0	0.05422388208062936	0.060248
41.0	0.047450334417290296	0.055508
42.0	0.04258672839067891	0.051446000000000006
43.0	0.04042473125914145	0.048194
44.0	0.021485068374490563	0.044423
45.0	0.01065733232984479	0.040655000000000004
46.0	0.011878558952585168	0.03652
47.0	0.01189985941693529	0.032315
48.0	0.011282145950781726	0.028137999999999996
49.0	0.02153831953536587	0.02458
50.0	0.026593629741128357	0.020810000000000002
51.0	0.028642024396131834	0.017532
52.0	0.040520583348717006	0.014506999999999997
53.0	0.029167435850101533	0.012007
54.0	0.016412007781769645	0.010018
55.0	0.022390338109370782	0.008414999999999999
56.0	0.023029352039874464	0.007258
57.0	0.030484514562417464	0.006174999999999999
58.0	0.034155294585421964	0.005363000000000001
59.0	0.0254505048210051	0.0046159999999999994
60.0	0.03128683205293875	0.003946
61.0	0.029082233992701042	0.0034579999999999993
62.0	0.022613992985047078	0.002915
63.0	0.013216938129251217	0.0024610000000000005
64.0	0.01606765027477599	0.0019950000000000002
65.0	0.012017011970860964	0.0016779999999999998
66.0	0.011757856321267803	0.0013500000000000003
67.0	0.008875193479217848	0.001069
68.0	0.006805498359864244	8.119999999999999E-4
69.0	0.004181991167407449	6.4E-4
70.0	0.0026661081211570414	5.05E-4
71.0	0.002023544113261669	4.0299999999999993E-4
72.0	5.467119183198193E-4	3.2E-4
73.0	1.8460402436773122E-4	2.79E-4
74.0	3.5500773916871386E-5	2.0700000000000002E-4
75.0	2.1300464350122833E-5	2.0099999999999998E-4
76.0	1.4200309566748556E-5	1.54E-4
77.0	1.0650232175061416E-5	1.12E-4
78.0	1.0650232175061416E-5	7.699999999999999E-5
79.0	0.0	6.3E-5
80.0	3.550077391687139E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	3.550077391687139E-6	0.0
88.0	7.100154783374278E-6	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	0.0	0.0
94.0	0.0	0.0
95.0	2.4850541741809972E-5	0.0
96.0	6.745147044205563E-5	0.0
97.0	1.4910325045085982E-4	0.0
98.0	2.3075503045966403E-4	0.0
99.0	3.83408358302211E-4	0.0
100.0	0.0015478337427755925	0.0
