#Mapping quality	mapping quality
0.0	116205.0
1.0	4074.0
2.0	4814.0
3.0	5783.0
4.0	2181.0
5.0	3527.0
6.0	2796.0
7.0	1566.0
8.0	2305.0
9.0	1788.0
10.0	1237.0
11.0	983.0
12.0	872.0
13.0	899.0
14.0	965.0
15.0	1493.0
16.0	1188.0
17.0	1383.0
18.0	1129.0
19.0	866.0
20.0	660.0
21.0	489.0
22.0	773.0
23.0	428.0
24.0	827.0
25.0	598.0
26.0	1060.0
27.0	928.0
28.0	417.0
29.0	254.0
30.0	747.0
31.0	604.0
32.0	232.0
33.0	416.0
34.0	329.0
35.0	47.0
36.0	447.0
37.0	483.0
38.0	6.0
39.0	197.0
40.0	772.0
41.0	832.0
42.0	684.0
43.0	887.0
44.0	267.0
45.0	2463.0
46.0	255.0
47.0	121.0
48.0	243.0
49.0	258.0
50.0	155.0
51.0	267.0
52.0	626.0
53.0	656.0
54.0	508.0
55.0	267.0
56.0	1014.0
57.0	1136.0
58.0	2255.0
59.0	107405.0
60.0	191324.0
