#Position (bp)	insert size
4011823.0	8085.033487605401
1.2035468E7	26777.77677419355
2.0059113E7	13943.40012075612
2.8082758E7	245.5340909090909
3.6106403E7	210.4418604651163
4.4130048E7	217.42857142857142
5.2153693E7	217.02083333333334
6.0177338E7	247.75
6.8200983E7	151.83333333333334
7.6224628E7	43.98
8.4248273E7	11757.206657984698
9.2271918E7	297.3333333333333
1.00295563E8	196.0
1.08319208E8	267.1764705882353
1.16342853E8	335.05
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	233.9365000276809
1.48437433E8	235.28579084366865
1.56461078E8	286.2083333333333
1.64484723E8	2048.072602772989
1.72508368E8	318.5
1.80532013E8	198.22222222222223
1.88555658E8	88.0
1.96579303E8	0.0
2.04602948E8	271.12
2.12626593E8	367.0
2.20650238E8	222.5625
2.28673883E8	217.67567567567568
2.36697528E8	226.625
2.44721173E8	295.75
2.48844709E8	0.0
2.528565315E8	250.4857142857143
2.60768463E8	290.5853658536585
2.68792108E8	339.0
2.76815753E8	250.8494623655914
2.84839398E8	7.714581357939914E7
2.92863043E8	309.4
3.00886688E8	2283844.5
3.08910333E8	288.2
3.16933978E8	162.30555555555554
3.24957623E8	313.65384615384613
3.32981268E8	309.4
3.41004913E8	282.8261654278183
3.49028558E8	289.25
3.57052203E8	244.07142857142858
3.65075848E8	269.74545454545455
3.73099493E8	16207.763490376668
3.81123138E8	206.2608695652174
3.89146783E8	247.6
3.97170428E8	268.0
4.05194073E8	226.52631578947367
4.13217718E8	257.0
4.21241363E8	519.578947368421
4.29265008E8	90.0
4.37288653E8	250.16666666666666
4.45312298E8	0.0
4.53335943E8	0.0
4.61359588E8	0.0
4.69383233E8	235.89473684210526
4.77406878E8	215.5608108108108
4.85430523E8	257.03921568627453
4.902961485E8	298.5357142857143
4.94307971E8	273.2
5.01477813E8	260.42857142857144
5.09501458E8	186.0
5.17525103E8	0.0
5.25548748E8	250.58823529411765
5.33572393E8	175.76190476190476
5.41596038E8	329.64444444444445
5.49619683E8	280.0
5.57643328E8	181.78571428571428
5.65666973E8	271.375
5.73690618E8	103.0
5.81714263E8	288.0
5.89737908E8	118.0
5.97761553E8	221.5
6.05785198E8	0.0
6.13808843E8	300.625
6.21832488E8	290.4141843460721
