#Mapping quality	mapping quality
0.0	21080.0
1.0	454.0
2.0	536.0
3.0	3236.0
4.0	443.0
5.0	1134.0
6.0	729.0
7.0	290.0
8.0	214.0
9.0	566.0
10.0	59.0
11.0	146.0
12.0	132.0
13.0	189.0
14.0	273.0
15.0	162.0
16.0	956.0
17.0	713.0
18.0	430.0
19.0	93.0
20.0	168.0
21.0	189.0
22.0	28.0
23.0	235.0
24.0	164.0
25.0	30.0
26.0	206.0
27.0	569.0
28.0	83.0
29.0	257.0
30.0	188.0
31.0	186.0
32.0	2.0
33.0	207.0
34.0	3.0
36.0	167.0
37.0	46.0
39.0	4.0
40.0	5.0
41.0	223.0
42.0	533.0
43.0	240.0
44.0	834.0
45.0	1381.0
46.0	2.0
47.0	29.0
48.0	7.0
49.0	150.0
50.0	286.0
51.0	41.0
52.0	39.0
53.0	171.0
54.0	202.0
55.0	462.0
56.0	881.0
57.0	584.0
58.0	902.0
59.0	17589.0
60.0	145592.0
