#Insert size (bp)	insert size
1.0	1992.0
2.0	154.0
3.0	283.0
4.0	35.0
5.0	1170.0
6.0	49.0
7.0	100.0
8.0	30.0
9.0	40.0
10.0	23.0
11.0	20.0
12.0	19.0
13.0	25.0
14.0	23.0
15.0	14.0
16.0	15.0
17.0	11.0
18.0	17.0
19.0	12.0
20.0	13.0
21.0	14.0
22.0	13.0
23.0	17.0
24.0	25.0
25.0	10.0
26.0	9.0
27.0	10.0
28.0	11.0
29.0	11.0
30.0	11.0
31.0	11.0
32.0	16.0
33.0	7.0
34.0	8.0
35.0	10.0
36.0	15.0
37.0	9.0
38.0	15.0
39.0	10.0
40.0	8.0
41.0	13.0
42.0	14.0
43.0	13.0
44.0	15.0
45.0	23.0
46.0	15.0
47.0	10.0
48.0	39.0
49.0	29.0
50.0	16.0
51.0	21.0
52.0	29.0
53.0	24.0
54.0	40.0
55.0	31.0
56.0	32.0
57.0	37.0
58.0	47.0
59.0	37.0
60.0	38.0
61.0	43.0
62.0	68.0
63.0	48.0
64.0	46.0
65.0	40.0
66.0	39.0
67.0	45.0
68.0	88.0
69.0	35.0
70.0	28.0
71.0	38.0
72.0	29.0
73.0	21.0
74.0	18.0
75.0	23.0
76.0	23.0
77.0	17.0
78.0	25.0
79.0	33.0
80.0	21.0
81.0	14.0
82.0	16.0
83.0	14.0
84.0	17.0
85.0	17.0
86.0	17.0
87.0	14.0
88.0	15.0
89.0	20.0
90.0	22.0
91.0	23.0
92.0	32.0
93.0	24.0
94.0	21.0
95.0	25.0
96.0	38.0
97.0	75.0
98.0	50.0
99.0	793.0
100.0	253.0
101.0	105.0
102.0	47.0
103.0	119.0
104.0	182.0
105.0	71.0
106.0	51.0
107.0	62.0
108.0	58.0
109.0	40.0
110.0	64.0
111.0	85.0
112.0	48.0
113.0	48.0
114.0	490.0
115.0	78.0
116.0	105.0
117.0	59.0
118.0	66.0
119.0	48.0
120.0	62.0
121.0	59.0
122.0	85.0
123.0	46.0
124.0	34.0
125.0	32.0
126.0	75.0
127.0	43.0
128.0	59.0
129.0	36.0
130.0	41.0
131.0	75.0
132.0	33.0
133.0	39.0
134.0	25.0
135.0	43.0
136.0	183.0
137.0	72.0
138.0	117.0
139.0	63.0
140.0	65.0
141.0	67.0
142.0	49.0
143.0	71.0
144.0	86.0
145.0	43.0
146.0	28.0
147.0	60.0
148.0	77.0
149.0	60.0
150.0	88.0
151.0	123.0
152.0	55.0
153.0	61.0
154.0	41.0
155.0	535.0
156.0	86.0
157.0	23.0
158.0	66.0
159.0	154.0
160.0	80.0
161.0	32.0
162.0	46.0
163.0	73.0
164.0	46.0
165.0	61.0
166.0	78.0
167.0	61.0
168.0	80.0
169.0	485.0
170.0	37.0
171.0	66.0
172.0	47.0
173.0	111.0
174.0	122.0
175.0	90.0
176.0	71.0
177.0	94.0
178.0	45.0
179.0	77.0
180.0	12589.0
181.0	5108.0
182.0	68.0
183.0	38.0
184.0	45.0
185.0	123.0
186.0	89.0
187.0	8224.0
188.0	72.0
189.0	41.0
190.0	78.0
191.0	5647.0
192.0	56.0
193.0	84.0
194.0	65.0
195.0	69.0
196.0	10501.0
197.0	78.0
198.0	6869.0
199.0	8409.0
200.0	159.0
201.0	51.0
202.0	60.0
203.0	795.0
204.0	38.0
205.0	64.0
206.0	51.0
207.0	171.0
208.0	228.0
209.0	62.0
210.0	108.0
211.0	79.0
212.0	118.0
213.0	179.0
214.0	150.0
215.0	376.0
216.0	42211.0
217.0	27575.0
218.0	30701.0
219.0	35580.0
220.0	18195.0
221.0	30675.0
222.0	36738.0
223.0	34302.0
224.0	7020.0
225.0	14803.0
