#Mapping quality	mapping quality
0.0	71166.0
1.0	2074.0
2.0	1796.0
3.0	4808.0
4.0	2040.0
5.0	2640.0
6.0	1608.0
7.0	1173.0
8.0	1152.0
9.0	1135.0
10.0	579.0
11.0	549.0
12.0	427.0
13.0	876.0
14.0	1365.0
15.0	430.0
16.0	619.0
17.0	745.0
18.0	558.0
19.0	225.0
20.0	424.0
21.0	564.0
22.0	250.0
23.0	242.0
24.0	643.0
25.0	737.0
26.0	399.0
27.0	601.0
28.0	191.0
29.0	87.0
30.0	152.0
31.0	217.0
32.0	149.0
33.0	85.0
34.0	281.0
35.0	34.0
36.0	190.0
37.0	168.0
38.0	159.0
39.0	167.0
40.0	413.0
41.0	362.0
42.0	881.0
43.0	604.0
44.0	647.0
45.0	1250.0
46.0	28.0
47.0	188.0
48.0	72.0
49.0	14.0
50.0	171.0
51.0	81.0
52.0	78.0
53.0	539.0
54.0	610.0
55.0	535.0
56.0	847.0
57.0	1088.0
58.0	810.0
59.0	78969.0
60.0	137114.0
