#Insert size (bp)	insert size
1.0	91.0
2.0	6.0
3.0	9.0
4.0	3.0
5.0	16.0
6.0	2.0
7.0	2.0
8.0	2.0
9.0	4.0
10.0	1.0
11.0	4.0
12.0	1.0
13.0	3.0
14.0	2.0
19.0	1.0
21.0	2.0
22.0	2.0
23.0	2.0
24.0	2.0
26.0	1.0
27.0	1.0
30.0	3.0
33.0	2.0
34.0	1.0
35.0	1.0
36.0	3.0
37.0	3.0
38.0	1.0
39.0	1.0
40.0	2.0
41.0	3.0
43.0	1.0
47.0	3.0
48.0	3.0
49.0	1.0
50.0	2.0
51.0	2.0
52.0	3.0
53.0	2.0
54.0	5.0
55.0	2.0
56.0	3.0
57.0	3.0
58.0	1.0
59.0	3.0
60.0	6.0
61.0	8.0
62.0	6.0
63.0	1.0
64.0	2.0
65.0	3.0
66.0	4.0
67.0	3.0
68.0	3.0
69.0	5.0
70.0	1.0
71.0	4.0
72.0	2.0
73.0	2.0
74.0	3.0
75.0	3.0
76.0	3.0
77.0	1.0
78.0	2.0
79.0	3.0
80.0	1.0
81.0	4.0
82.0	2.0
83.0	1.0
85.0	1.0
86.0	2.0
87.0	3.0
88.0	3.0
89.0	2.0
90.0	6.0
91.0	1.0
92.0	3.0
93.0	3.0
95.0	2.0
96.0	4.0
97.0	6.0
98.0	8.0
99.0	19.0
100.0	22.0
101.0	7.0
102.0	8.0
103.0	5.0
104.0	8.0
105.0	6.0
106.0	5.0
107.0	16.0
108.0	8.0
109.0	6.0
110.0	2.0
111.0	5.0
112.0	8.0
113.0	4.0
114.0	5.0
115.0	5.0
116.0	21.0
117.0	2.0
118.0	6.0
119.0	6.0
120.0	8.0
121.0	6.0
122.0	5.0
123.0	2.0
124.0	3.0
125.0	13.0
126.0	6.0
127.0	7.0
128.0	10.0
129.0	3.0
130.0	6.0
131.0	5.0
132.0	2.0
133.0	3.0
134.0	3.0
135.0	2.0
136.0	51.0
137.0	15.0
138.0	32.0
139.0	8.0
140.0	6.0
141.0	38.0
142.0	5.0
143.0	1.0
144.0	8.0
145.0	1.0
146.0	5.0
147.0	6.0
148.0	2.0
149.0	5.0
150.0	8.0
151.0	11.0
152.0	6.0
153.0	7.0
154.0	6.0
155.0	400.0
156.0	21.0
157.0	2.0
158.0	5.0
159.0	2.0
160.0	5.0
161.0	3.0
162.0	5.0
163.0	3.0
164.0	5.0
165.0	7.0
166.0	17.0
167.0	7.0
168.0	6.0
169.0	28.0
170.0	9.0
171.0	5.0
172.0	11.0
173.0	33.0
174.0	7.0
175.0	19.0
176.0	4.0
177.0	9.0
178.0	4.0
179.0	5.0
180.0	289.0
181.0	166.0
182.0	7.0
183.0	14.0
184.0	8.0
185.0	14.0
186.0	6.0
187.0	194.0
188.0	4.0
189.0	6.0
190.0	3.0
191.0	170.0
192.0	3.0
193.0	4.0
194.0	7.0
195.0	9.0
196.0	191.0
197.0	6.0
198.0	164.0
199.0	181.0
200.0	12.0
201.0	4.0
202.0	7.0
203.0	25.0
204.0	7.0
205.0	9.0
206.0	8.0
207.0	73.0
208.0	9.0
209.0	17.0
210.0	14.0
211.0	8.0
212.0	9.0
213.0	14.0
214.0	14.0
215.0	20.0
216.0	1410.0
217.0	7694.0
218.0	1942.0
219.0	1655.0
220.0	817.0
221.0	1799.0
222.0	5774.0
223.0	1639.0
224.0	325.0
225.0	870.0
226.0	10614.0
227.0	1330.0
228.0	4195.0
229.0	5368.0
230.0	3960.0
231.0	5799.0
232.0	343.0
233.0	1484.0
234.0	7932.0
235.0	5961.0
236.0	26221.0
237.0	1093.0
238.0	2557.0
239.0	3845.0
240.0	6085.0
241.0	31.0
242.0	107.0
243.0	8.0
244.0	219.0
245.0	3015.0
246.0	43.0
247.0	11.0
248.0	63.0
249.0	10927.0
250.0	162.0
251.0	9.0
252.0	16.0
253.0	158.0
254.0	4.0
255.0	154.0
256.0	202.0
257.0	78.0
258.0	184.0
259.0	10.0
260.0	3.0
261.0	10.0
262.0	11.0
263.0	273.0
264.0	11.0
265.0	10.0
266.0	9.0
267.0	177.0
268.0	30.0
269.0	17.0
270.0	1291.0
271.0	488.0
272.0	1039.0
273.0	206.0
274.0	5963.0
275.0	4570.0
276.0	5247.0
277.0	399.0
278.0	7747.0
279.0	718.0
280.0	270.0
281.0	2766.0
282.0	63.0
283.0	715.0
284.0	4089.0
285.0	843.0
286.0	961.0
287.0	4499.0
288.0	185.0
289.0	2184.0
290.0	3429.0
291.0	2324.0
292.0	142.0
293.0	498.0
294.0	746.0
295.0	646.0
296.0	6856.0
297.0	1779.0
298.0	663.0
299.0	927.0
300.0	10354.0
301.0	35.0
302.0	13.0
303.0	6.0
304.0	6.0
305.0	5.0
306.0	9.0
307.0	144.0
308.0	187.0
309.0	11.0
310.0	187.0
311.0	33.0
312.0	22.0
313.0	3.0
314.0	17.0
315.0	815.0
316.0	578.0
317.0	1743.0
318.0	4106.0
319.0	169.0
320.0	384.0
321.0	424.0
322.0	361.0
323.0	256.0
324.0	1414.0
325.0	1719.0
326.0	1086.0
327.0	5273.0
328.0	1694.0
329.0	1574.0
330.0	1994.0
331.0	7709.0
332.0	166.0
333.0	50.0
334.0	4466.0
335.0	1132.0
336.0	371.0
337.0	245.0
338.0	423.0
339.0	2927.0
340.0	511.0
341.0	156.0
342.0	1704.0
343.0	1492.0
344.0	375.0
345.0	2675.0
346.0	2409.0
347.0	4681.0
348.0	745.0
349.0	2468.0
350.0	3620.0
351.0	73.0
352.0	6.0
354.0	5.0
355.0	11.0
356.0	45.0
357.0	2.0
358.0	3.0
360.0	9.0
362.0	8.0
363.0	1.0
364.0	5.0
365.0	1.0
366.0	2.0
367.0	3.0
368.0	31.0
369.0	3.0
371.0	5.0
372.0	3.0
374.0	1.0
375.0	2.0
376.0	1.0
377.0	2.0
378.0	18.0
381.0	5.0
382.0	2.0
383.0	1.0
384.0	3.0
385.0	2.0
386.0	12.0
387.0	16.0
388.0	1.0
390.0	79.0
391.0	1.0
393.0	5.0
394.0	4.0
395.0	1.0
398.0	22.0
399.0	3.0
400.0	1.0
402.0	1.0
403.0	2.0
405.0	1.0
406.0	2.0
408.0	7.0
409.0	5.0
410.0	1.0
411.0	3.0
412.0	1.0
413.0	3.0
414.0	1.0
418.0	4.0
421.0	24.0
426.0	61.0
427.0	1.0
428.0	2.0
430.0	3.0
431.0	1.0
432.0	3.0
435.0	4.0
436.0	2.0
437.0	11.0
439.0	50.0
440.0	1.0
443.0	56.0
444.0	2.0
447.0	1.0
448.0	6.0
449.0	8.0
452.0	51.0
454.0	7.0
455.0	1.0
456.0	1.0
457.0	4.0
458.0	35.0
459.0	5.0
461.0	18.0
462.0	1.0
467.0	2.0
470.0	2.0
471.0	6.0
472.0	2.0
475.0	3.0
476.0	4.0
481.0	1.0
484.0	1.0
486.0	2.0
487.0	1.0
488.0	4.0
489.0	2.0
491.0	2.0
493.0	13.0
495.0	3.0
497.0	16.0
498.0	3.0
500.0	1.0
502.0	1.0
505.0	1.0
506.0	1.0
507.0	2.0
511.0	15.0
514.0	1.0
515.0	1.0
518.0	1.0
523.0	4.0
529.0	1.0
532.0	2.0
534.0	1.0
535.0	1.0
536.0	1.0
539.0	1.0
541.0	1.0
544.0	1.0
546.0	2.0
547.0	3.0
549.0	1.0
550.0	21.0
554.0	1.0
556.0	1.0
559.0	16.0
560.0	1.0
566.0	1.0
567.0	1.0
568.0	40.0
570.0	3.0
571.0	2.0
574.0	1.0
577.0	5.0
579.0	5.0
580.0	1.0
582.0	1.0
584.0	5.0
588.0	4.0
591.0	4.0
597.0	1.0
