#Mapping quality	mapping quality
0.0	154637.0
1.0	5383.0
2.0	4424.0
3.0	6355.0
4.0	3157.0
5.0	4630.0
6.0	2906.0
7.0	2404.0
8.0	2106.0
9.0	2615.0
10.0	2269.0
11.0	1128.0
12.0	1386.0
13.0	969.0
14.0	1088.0
15.0	914.0
16.0	970.0
17.0	1245.0
18.0	873.0
19.0	632.0
20.0	773.0
21.0	391.0
22.0	621.0
23.0	941.0
24.0	643.0
25.0	838.0
26.0	793.0
27.0	216.0
28.0	400.0
29.0	203.0
30.0	337.0
31.0	189.0
32.0	70.0
33.0	135.0
34.0	392.0
35.0	224.0
36.0	343.0
37.0	558.0
38.0	218.0
39.0	413.0
40.0	771.0
41.0	311.0
42.0	752.0
43.0	644.0
44.0	471.0
45.0	1831.0
46.0	156.0
47.0	68.0
48.0	403.0
49.0	388.0
50.0	367.0
51.0	127.0
52.0	435.0
53.0	547.0
54.0	701.0
55.0	1012.0
56.0	720.0
57.0	956.0
58.0	1278.0
59.0	106415.0
60.0	155465.0
