#Position (bp)	mapping quality
4011823.0	59.981280638660564
1.2035468E7	59.98478469384693
2.0059113E7	59.981132685492746
2.8082758E7	48.405253283302066
3.6106403E7	59.641889603792755
4.4130048E7	60.0
5.2153693E7	0.0
6.0177338E7	0.0
6.8200983E7	7.085714285714285
7.6224628E7	4.032520325203252
8.4248273E7	59.97462100848098
9.2271918E7	21.0
1.00295563E8	52.96028880866426
1.08319208E8	0.0
1.16342853E8	0.0
1.24366498E8	18.050349650349652
1.32390143E8	0.0
1.40413788E8	3.8610848369521427
1.48437433E8	0.007833009121985307
1.56461078E8	57.5
1.64484723E8	59.98617561202719
1.72508368E8	0.0
1.80532013E8	2.0
1.88555658E8	0.0
1.96579303E8	3.0
2.04602948E8	0.0
2.12626593E8	0.0
2.20650238E8	52.56983240223464
2.28673883E8	49.48091603053435
2.36697528E8	0.0
2.44721173E8	15.037593984962406
2.48844709E8	0.0
2.528565315E8	0.868421052631579
2.60768463E8	0.0
2.68792108E8	1.0
2.76815753E8	0.0
2.84839398E8	2.226587582584544
2.92863043E8	0.0
3.00886688E8	21.794520547945204
3.08910333E8	0.0
3.16933978E8	60.0
3.24957623E8	58.78787878787879
3.32981268E8	9.0
3.41004913E8	40.81753925576273
3.49028558E8	53.13653136531365
3.57052203E8	0.0
3.65075848E8	0.0
3.73099493E8	59.98286213366112
3.81123138E8	50.47419928825623
3.89146783E8	56.903225806451616
3.97170428E8	13.090909090909092
4.05194073E8	1.3013698630136987
4.13217718E8	0.0
4.21241363E8	0.0
4.29265008E8	42.4375
4.37288653E8	0.0
4.45312298E8	0.0
4.53335943E8	0.0
4.61359588E8	0.0
4.69383233E8	1.735632183908046
4.77406878E8	56.17110266159696
4.85430523E8	56.37264618434093
4.902961485E8	0.0
4.94307971E8	0.0
5.01477813E8	7.222222222222222
5.09501458E8	0.0
5.17525103E8	0.0
5.25548748E8	0.0
5.33572393E8	41.61654135338346
5.41596038E8	59.98794258724202
5.49619683E8	0.0
5.57643328E8	0.0
5.65666973E8	58.130653266331656
5.73690618E8	7.38860103626943
5.81714263E8	57.617504051863854
5.89737908E8	0.0
5.97761553E8	0.0
6.05785198E8	0.0
6.13808843E8	10.0
6.21832488E8	59.98779845657605
6.29856133E8	0.0
6.37879778E8	0.0
6.45903423E8	59.98968833582301
6.53927068E8	0.0
6.61950713E8	0.0
6.69974358E8	0.0
6.77998003E8	0.0
6.85727668E8	0.0
6.897394905E8	0.0
6.94045293E8	59.88948643328855
7.02068938E8	0.0
7.10092583E8	6.245775729646698
7.18116228E8	0.6153846153846154
7.26139873E8	0.0
7.34163518E8	0.0
7.42187163E8	0.0
7.50210808E8	0.0
7.58234453E8	56.737864077669904
7.66258098E8	4.3478260869565215
7.74281743E8	1.7990654205607477
7.82305388E8	0.0
7.90329033E8	0.0
7.98352678E8	0.0
8.06376323E8	0.0
8.14399968E8	0.0
8.22423613E8	2.5496688741721854
8.30447258E8	0.0
8.38470903E8	60.0
8.46494548E8	0.0
8.54518193E8	7.783018867924528
8.62541838E8	0.0
8.70565483E8	0.0
8.771186855E8	0.0
8.81130508E8	58.5030343897505
8.86612773E8	59.954524496573015
8.94636418E8	5.552238805970149
9.02660063E8	0.0
9.10683708E8	0.0
9.18707353E8	1.0
9.26730998E8	0.0
9.34754643E8	60.0
9.42778288E8	0.0
9.50801933E8	0.0
9.58825578E8	0.0
9.66849223E8	15.344086021505376
9.74872868E8	0.0
9.82896513E8	6.0
9.90920158E8	60.0
9.98943803E8	0.0
1.006967448E9	0.0
1.014991093E9	0.0
1.023014738E9	0.0
1.031038383E9	0.0
1.039062028E9	0.0
1.047085673E9	0.0
1.055109318E9	37.3075
1.0601597325E9	0.0
1.064171555E9	0.0
1.071156608E9	9.761904761904763
1.079180253E9	2.3461538461538463
1.087203898E9	59.98315351903971
1.095227543E9	0.0
1.103251188E9	0.8285714285714286
1.111274833E9	0.0
1.119298478E9	0.0
1.127322123E9	0.0
1.135345768E9	0.0
1.143369413E9	0.0
1.151393058E9	2.0
1.159416703E9	0.0
1.167440348E9	0.0
1.175463993E9	0.0
1.183487638E9	0.0
1.191511283E9	60.0
1.199534928E9	59.98052531930118
1.207558573E9	59.975834027374944
1.215582218E9	0.0
1.223605863E9	0.0
1.2298109945E9	52.696886446886445
1.233822817E9	60.0
1.239653153E9	59.92251790683083
1.247676798E9	0.0
1.255700443E9	0.0
1.263724088E9	5.8804780876494025
1.271747733E9	0.34408602150537637
1.279771378E9	0.0
1.287795023E9	40.0
1.295818668E9	0.0
1.303842313E9	0.0
1.311865958E9	59.98110516365897
1.319889603E9	55.863117870722434
1.327913248E9	0.0
1.335936893E9	14.493472584856397
1.343960538E9	55.67251461988304
1.351984183E9	59.96549995529841
1.360007828E9	0.0
1.368031473E9	6.550691244239632
1.376055118E9	59.9851743127714
1.384078763E9	50.174216027874564
1.389720431E9	59.902000876296185
1.3937322535E9	0.0
1.400126053E9	34.74791914387634
1.408149698E9	0.0
1.416173343E9	51.59533073929961
1.424196988E9	6.918918918918919
1.432220633E9	0.0
1.440244278E9	5.0
1.448267923E9	0.0
1.456291568E9	0.0
1.464315213E9	49.86486486486486
1.472338858E9	58.707070707070706
1.480362503E9	32.0
1.488386148E9	57.69002961500494
1.496409793E9	59.990306487491054
1.504433438E9	0.0
1.512457083E9	0.0
1.520480728E9	1.087179487179487
1.528504373E9	44.173780487804876
1.534502554E9	60.0
1.5385143765E9	0.0
1.544551663E9	0.0
1.552575308E9	0.0
1.560598953E9	0.0
1.568622598E9	0.0
1.576646243E9	34.06003807292429
1.584669888E9	0.0
1.592693533E9	0.0
1.600717178E9	0.0
1.608740823E9	0.0
1.616764468E9	59.950154064534
1.624788113E9	60.0
1.632811758E9	50.99270072992701
1.640835403E9	52.91066282420749
1.648859048E9	0.0
1.656882693E9	60.0
1.664906338E9	59.97337266650509
1.671900895E9	57.556270096463024
1.6759127175E9	58.57364341085271
1.680953628E9	7.380952380952381
1.688977273E9	21.0
1.697000918E9	38.973493975903615
1.705024563E9	6.495145631067961
1.713048208E9	0.0
1.721071853E9	0.0
1.729095498E9	0.0
1.737119143E9	6.396825396825397
1.745142788E9	5.818181818181818
