#Mapping quality	mapping quality
0.0	84233.0
1.0	2370.0
2.0	2589.0
3.0	4969.0
4.0	1753.0
5.0	2638.0
6.0	1412.0
7.0	1060.0
8.0	1108.0
9.0	1183.0
10.0	686.0
11.0	485.0
12.0	860.0
13.0	808.0
14.0	676.0
15.0	797.0
16.0	1207.0
17.0	895.0
18.0	1164.0
19.0	189.0
20.0	462.0
21.0	401.0
22.0	296.0
23.0	132.0
24.0	1121.0
25.0	821.0
26.0	829.0
27.0	517.0
28.0	231.0
29.0	111.0
30.0	403.0
31.0	328.0
32.0	5.0
33.0	421.0
34.0	241.0
35.0	323.0
36.0	184.0
37.0	312.0
38.0	225.0
39.0	114.0
40.0	324.0
41.0	567.0
42.0	636.0
43.0	302.0
44.0	98.0
45.0	2021.0
46.0	71.0
47.0	300.0
48.0	275.0
49.0	42.0
50.0	305.0
51.0	95.0
52.0	58.0
53.0	485.0
54.0	996.0
55.0	476.0
56.0	440.0
57.0	797.0
58.0	1383.0
59.0	85801.0
60.0	167985.0
