#Mapping quality	mapping quality
0.0	79090.0
1.0	2067.0
2.0	2531.0
3.0	4836.0
4.0	1955.0
5.0	2488.0
6.0	2188.0
7.0	1276.0
8.0	1084.0
9.0	1445.0
10.0	743.0
11.0	706.0
12.0	809.0
13.0	522.0
14.0	454.0
15.0	454.0
16.0	1062.0
17.0	834.0
18.0	349.0
19.0	491.0
20.0	352.0
21.0	271.0
22.0	366.0
23.0	196.0
24.0	317.0
25.0	1348.0
26.0	159.0
27.0	489.0
28.0	212.0
29.0	296.0
30.0	380.0
31.0	477.0
32.0	80.0
33.0	208.0
34.0	93.0
35.0	13.0
36.0	102.0
37.0	37.0
38.0	145.0
39.0	307.0
40.0	777.0
41.0	105.0
42.0	343.0
43.0	465.0
44.0	862.0
45.0	1888.0
46.0	261.0
47.0	569.0
48.0	180.0
49.0	203.0
50.0	185.0
51.0	636.0
52.0	504.0
53.0	574.0
54.0	297.0
55.0	625.0
56.0	269.0
57.0	515.0
58.0	917.0
59.0	91779.0
60.0	92463.0
