#Mapping quality	mapping quality
0.0	91656.0
1.0	2859.0
2.0	2644.0
3.0	5222.0
4.0	2538.0
5.0	3320.0
6.0	1759.0
7.0	1515.0
8.0	1497.0
9.0	1067.0
10.0	1006.0
11.0	644.0
12.0	995.0
13.0	343.0
14.0	919.0
15.0	601.0
16.0	822.0
17.0	1391.0
18.0	794.0
19.0	554.0
20.0	465.0
21.0	350.0
22.0	408.0
23.0	107.0
24.0	231.0
25.0	698.0
26.0	153.0
27.0	932.0
28.0	460.0
29.0	107.0
30.0	550.0
31.0	237.0
32.0	218.0
33.0	199.0
34.0	487.0
35.0	184.0
36.0	161.0
37.0	160.0
38.0	18.0
39.0	156.0
40.0	430.0
41.0	463.0
42.0	836.0
43.0	308.0
44.0	518.0
45.0	2043.0
46.0	348.0
47.0	193.0
48.0	86.0
49.0	482.0
50.0	95.0
51.0	407.0
52.0	390.0
53.0	422.0
54.0	590.0
55.0	1302.0
56.0	594.0
57.0	523.0
58.0	1194.0
59.0	90195.0
60.0	109730.0
