#Insert size (bp)	insert size
1.0	203.0
2.0	34.0
3.0	32.0
4.0	16.0
5.0	162.0
6.0	14.0
7.0	22.0
8.0	11.0
9.0	12.0
10.0	9.0
11.0	9.0
12.0	10.0
13.0	15.0
14.0	8.0
15.0	8.0
16.0	8.0
17.0	6.0
18.0	6.0
19.0	1.0
20.0	2.0
21.0	2.0
22.0	4.0
23.0	3.0
24.0	9.0
25.0	4.0
28.0	1.0
29.0	2.0
30.0	2.0
31.0	2.0
32.0	2.0
33.0	5.0
34.0	1.0
35.0	4.0
36.0	3.0
37.0	7.0
38.0	8.0
39.0	6.0
40.0	12.0
41.0	5.0
42.0	8.0
43.0	3.0
44.0	12.0
45.0	6.0
46.0	4.0
47.0	45.0
48.0	7.0
49.0	11.0
50.0	10.0
51.0	13.0
52.0	8.0
53.0	13.0
54.0	14.0
55.0	15.0
56.0	7.0
57.0	10.0
58.0	7.0
59.0	11.0
60.0	9.0
61.0	16.0
62.0	12.0
63.0	7.0
64.0	12.0
65.0	9.0
66.0	14.0
67.0	12.0
68.0	17.0
69.0	9.0
70.0	5.0
71.0	10.0
72.0	13.0
73.0	5.0
74.0	10.0
75.0	11.0
76.0	9.0
77.0	6.0
78.0	9.0
79.0	11.0
80.0	7.0
81.0	8.0
82.0	8.0
83.0	7.0
84.0	9.0
85.0	10.0
86.0	6.0
87.0	21.0
88.0	15.0
89.0	10.0
90.0	10.0
91.0	14.0
92.0	14.0
93.0	7.0
94.0	10.0
95.0	19.0
96.0	10.0
97.0	24.0
98.0	16.0
99.0	72.0
100.0	52.0
101.0	17.0
102.0	18.0
103.0	27.0
104.0	64.0
105.0	25.0
106.0	22.0
107.0	18.0
108.0	18.0
109.0	23.0
110.0	24.0
111.0	14.0
112.0	18.0
113.0	26.0
114.0	56.0
115.0	23.0
116.0	35.0
117.0	21.0
118.0	32.0
119.0	24.0
120.0	30.0
121.0	27.0
122.0	23.0
123.0	22.0
124.0	19.0
125.0	14.0
126.0	49.0
127.0	21.0
128.0	22.0
129.0	20.0
130.0	15.0
131.0	36.0
132.0	40.0
133.0	11.0
134.0	10.0
135.0	20.0
136.0	53.0
137.0	40.0
138.0	30.0
139.0	35.0
140.0	19.0
141.0	29.0
142.0	18.0
143.0	15.0
144.0	33.0
145.0	17.0
146.0	13.0
147.0	24.0
148.0	39.0
149.0	15.0
150.0	45.0
151.0	59.0
152.0	22.0
153.0	15.0
154.0	17.0
155.0	200.0
156.0	25.0
157.0	14.0
158.0	27.0
159.0	51.0
160.0	11.0
161.0	14.0
162.0	26.0
163.0	31.0
164.0	15.0
165.0	42.0
166.0	30.0
167.0	18.0
168.0	24.0
169.0	49.0
170.0	20.0
171.0	18.0
172.0	20.0
173.0	30.0
174.0	50.0
175.0	37.0
176.0	35.0
177.0	28.0
178.0	28.0
179.0	47.0
180.0	6227.0
181.0	2861.0
182.0	30.0
183.0	16.0
184.0	20.0
185.0	34.0
186.0	53.0
187.0	4208.0
188.0	49.0
189.0	13.0
190.0	38.0
191.0	3980.0
192.0	16.0
193.0	43.0
194.0	24.0
195.0	30.0
196.0	6003.0
197.0	36.0
198.0	4113.0
199.0	5361.0
200.0	77.0
201.0	26.0
202.0	31.0
203.0	309.0
204.0	31.0
205.0	32.0
206.0	45.0
207.0	94.0
208.0	156.0
209.0	43.0
210.0	50.0
211.0	69.0
212.0	56.0
213.0	93.0
214.0	73.0
215.0	232.0
