#Mapping quality	mapping quality
0.0	72819.0
1.0	2187.0
2.0	1849.0
3.0	5534.0
4.0	1453.0
5.0	2777.0
6.0	1254.0
7.0	834.0
8.0	639.0
9.0	1229.0
10.0	589.0
11.0	878.0
12.0	785.0
13.0	650.0
14.0	279.0
15.0	632.0
16.0	923.0
17.0	666.0
18.0	589.0
19.0	196.0
20.0	470.0
21.0	270.0
22.0	263.0
23.0	262.0
24.0	328.0
25.0	575.0
26.0	701.0
27.0	258.0
28.0	463.0
29.0	129.0
30.0	230.0
31.0	293.0
32.0	95.0
33.0	258.0
34.0	130.0
35.0	93.0
36.0	158.0
37.0	223.0
38.0	129.0
39.0	33.0
40.0	531.0
41.0	596.0
42.0	1006.0
43.0	476.0
44.0	288.0
45.0	1703.0
46.0	319.0
47.0	17.0
48.0	192.0
49.0	60.0
50.0	83.0
51.0	195.0
52.0	255.0
53.0	523.0
54.0	405.0
55.0	360.0
56.0	620.0
57.0	660.0
58.0	1025.0
59.0	85653.0
60.0	119484.0
