#Mapping quality	mapping quality
0.0	15407.0
1.0	723.0
2.0	230.0
3.0	3044.0
4.0	235.0
5.0	1075.0
6.0	56.0
7.0	308.0
8.0	281.0
9.0	148.0
10.0	57.0
11.0	247.0
12.0	132.0
13.0	163.0
14.0	116.0
15.0	119.0
16.0	236.0
17.0	687.0
18.0	278.0
19.0	36.0
20.0	93.0
21.0	11.0
22.0	30.0
24.0	36.0
26.0	136.0
27.0	1086.0
28.0	114.0
29.0	1.0
30.0	102.0
31.0	22.0
32.0	92.0
33.0	70.0
34.0	205.0
39.0	43.0
40.0	114.0
42.0	469.0
43.0	464.0
44.0	1066.0
45.0	1287.0
46.0	30.0
47.0	111.0
48.0	37.0
49.0	14.0
50.0	16.0
51.0	67.0
52.0	146.0
53.0	328.0
54.0	48.0
55.0	122.0
56.0	571.0
57.0	757.0
58.0	1393.0
59.0	9533.0
60.0	156460.0
