#Coverage (X)	Coverage
1.0	0.006189581058748672
2.0	0.005614094468356257
3.0	0.005106064752254724
4.0	0.005057333781635975
5.0	0.004869732007904304
6.0	0.00484605199660848
7.0	0.004794734919485677
8.0	0.004768842696606157
9.0	0.004710546247736147
10.0	0.0046887980268337515
11.0	0.004618194203672488
12.0	0.004585758819771968
13.0	0.0045303600564921
14.0	0.004513036258757097
15.0	0.004469384027402157
16.0	0.004448757491246624
17.0	0.00441217810536898
18.0	0.004397502729943881
19.0	0.004358306079666363
20.0	0.004344160388711771
21.0	0.00430543110707049
22.0	0.004277326672607273
23.0	0.0042211178036808406
24.0	0.004183790627976691
25.0	0.004115554805949273
26.0	0.004078570367255452
27.0	0.004039685296064022
28.0	0.0040117366511509545
29.0	0.0039419429336362555
30.0	0.003912000182509701
31.0	0.003857660788156636
32.0	0.0038426426757212084
33.0	0.00380515971046691
34.0	0.003770044746346457
35.0	0.00372745188391832
36.0	0.003690716708490527
37.0	0.0036446030022716513
38.0	0.00362702994125641
39.0	0.0036068396158270843
40.0	0.0035803242347469677
41.0	0.00353788716186898
42.0	0.0035055452516985497
43.0	0.0034649153375738706
44.0	0.003441671537004254
45.0	0.0034123831019741147
46.0	0.0033815367714709055
47.0	0.0033273220087579602
48.0	0.003306103472311861
49.0	0.003237618387004204
50.0	0.003213284059597754
51.0	0.0031384739186393062
