#Mapping quality	mapping quality
0.0	70739.0
1.0	1833.0
2.0	2155.0
3.0	5144.0
4.0	1630.0
5.0	2542.0
6.0	1584.0
7.0	1162.0
8.0	1130.0
9.0	963.0
10.0	954.0
11.0	754.0
12.0	965.0
13.0	531.0
14.0	574.0
15.0	158.0
16.0	1255.0
17.0	688.0
18.0	362.0
19.0	412.0
20.0	326.0
21.0	142.0
22.0	121.0
23.0	330.0
24.0	274.0
25.0	276.0
26.0	832.0
27.0	505.0
28.0	293.0
29.0	175.0
30.0	186.0
31.0	33.0
32.0	208.0
33.0	104.0
34.0	94.0
35.0	112.0
36.0	187.0
37.0	264.0
38.0	54.0
39.0	269.0
40.0	613.0
41.0	349.0
42.0	768.0
43.0	242.0
44.0	211.0
45.0	1781.0
46.0	223.0
47.0	69.0
48.0	258.0
49.0	17.0
50.0	569.0
51.0	139.0
52.0	188.0
53.0	444.0
54.0	411.0
55.0	789.0
56.0	838.0
57.0	949.0
58.0	1400.0
59.0	80087.0
60.0	147400.0
