#Coverage	Number of genomic locations
0.0	3.209235172E9
1.0	30828.0
2.0	20633.0
3.0	2534.0
4.0	5697.0
5.0	2017.0
6.0	2674.0
7.0	475.0
8.0	1980.0
9.0	902.0
10.0	1666.0
11.0	326.0
12.0	1420.0
13.0	348.0
14.0	1537.0
15.0	671.0
16.0	1366.0
17.0	715.0
18.0	319.0
19.0	742.0
20.0	1068.0
21.0	707.0
22.0	959.0
23.0	224.0
24.0	437.0
25.0	341.0
26.0	766.0
27.0	189.0
28.0	825.0
29.0	618.0
30.0	1138.0
31.0	614.0
32.0	791.0
33.0	1244.0
34.0	1105.0
35.0	349.0
36.0	469.0
37.0	373.0
38.0	593.0
39.0	493.0
40.0	557.0
41.0	389.0
42.0	775.0
43.0	472.0
44.0	824.0
45.0	289.0
46.0	466.0
47.0	557.0
48.0	775.0
49.0	805.0
50.0	954.0
51.0	783.0
52.0	1347.0
53.0	636.0
54.0	1096.0
55.0	942.0
56.0	921.0
57.0	468.0
58.0	759.0
59.0	544.0
60.0	1225.0
61.0	500.0
62.0	788.0
63.0	564.0
64.0	526.0
65.0	472.0
66.0	821.0
67.0	762.0
68.0	1332.0
69.0	202.0
70.0	397.0
71.0	607.0
72.0	334.0
73.0	466.0
74.0	570.0
75.0	629.0
76.0	1194.0
77.0	859.0
78.0	634.0
79.0	519.0
80.0	363.0
81.0	396.0
82.0	894.0
83.0	912.0
84.0	760.0
85.0	501.0
86.0	812.0
87.0	685.0
88.0	964.0
89.0	805.0
90.0	520.0
91.0	727.0
92.0	347.0
93.0	690.0
94.0	1292.0
95.0	626.0
96.0	539.0
97.0	824.0
98.0	1048.0
99.0	155.0
100.0	562.0
101.0	967.0
102.0	875.0
103.0	722.0
104.0	396.0
105.0	671.0
106.0	694.0
107.0	482.0
108.0	409.0
109.0	649.0
110.0	924.0
111.0	325.0
112.0	1228.0
113.0	603.0
114.0	594.0
115.0	389.0
116.0	162.0
117.0	289.0
118.0	592.0
119.0	427.0
120.0	913.0
121.0	764.0
122.0	1169.0
123.0	561.0
124.0	970.0
125.0	540.0
126.0	553.0
127.0	658.0
128.0	562.0
129.0	668.0
130.0	712.0
131.0	411.0
132.0	275.0
133.0	277.0
134.0	580.0
135.0	643.0
136.0	958.0
137.0	440.0
138.0	717.0
139.0	473.0
140.0	241.0
141.0	397.0
142.0	254.0
143.0	260.0
144.0	457.0
145.0	384.0
146.0	559.0
147.0	384.0
