#Mapping quality	mapping quality
0.0	51362.0
1.0	1741.0
2.0	1282.0
3.0	4022.0
4.0	870.0
5.0	2311.0
6.0	814.0
7.0	922.0
8.0	956.0
9.0	492.0
10.0	553.0
11.0	363.0
12.0	779.0
13.0	482.0
14.0	377.0
15.0	305.0
16.0	456.0
17.0	811.0
18.0	481.0
19.0	183.0
20.0	291.0
21.0	174.0
22.0	126.0
23.0	259.0
24.0	173.0
25.0	603.0
26.0	675.0
27.0	545.0
28.0	216.0
29.0	407.0
30.0	478.0
31.0	206.0
32.0	48.0
33.0	155.0
34.0	108.0
35.0	37.0
36.0	204.0
37.0	50.0
38.0	13.0
39.0	613.0
40.0	416.0
41.0	435.0
42.0	1383.0
43.0	370.0
44.0	136.0
45.0	2238.0
46.0	248.0
47.0	451.0
48.0	199.0
49.0	69.0
50.0	319.0
51.0	213.0
52.0	258.0
53.0	831.0
54.0	297.0
55.0	754.0
56.0	1087.0
57.0	591.0
58.0	1175.0
59.0	71978.0
60.0	156552.0
