#Coverage	Number of genomic locations
0.0	3.209142985E9
1.0	63752.0
2.0	44000.0
3.0	4575.0
4.0	15783.0
5.0	1833.0
6.0	5968.0
7.0	1014.0
8.0	4082.0
9.0	1093.0
10.0	3448.0
11.0	1176.0
12.0	1776.0
13.0	194.0
14.0	786.0
15.0	213.0
16.0	1434.0
17.0	118.0
18.0	1146.0
19.0	94.0
20.0	888.0
21.0	385.0
22.0	525.0
23.0	108.0
24.0	915.0
25.0	244.0
26.0	677.0
27.0	304.0
28.0	55.0
29.0	101.0
30.0	346.0
31.0	630.0
32.0	127.0
33.0	269.0
34.0	38.0
35.0	49.0
36.0	32.0
37.0	3.0
38.0	27.0
39.0	43.0
40.0	321.0
41.0	48.0
42.0	285.0
43.0	101.0
45.0	5.0
46.0	184.0
47.0	157.0
48.0	132.0
50.0	5.0
51.0	35.0
52.0	239.0
53.0	246.0
54.0	269.0
55.0	119.0
56.0	546.0
57.0	54.0
58.0	53.0
59.0	199.0
60.0	8.0
61.0	107.0
62.0	386.0
63.0	36.0
64.0	75.0
65.0	145.0
66.0	244.0
67.0	346.0
68.0	219.0
69.0	2.0
70.0	228.0
71.0	105.0
72.0	14.0
73.0	71.0
74.0	78.0
75.0	204.0
76.0	7.0
77.0	16.0
78.0	35.0
79.0	37.0
80.0	7.0
81.0	12.0
82.0	181.0
83.0	13.0
84.0	173.0
85.0	374.0
86.0	4.0
87.0	6.0
88.0	365.0
89.0	22.0
90.0	103.0
91.0	7.0
92.0	2.0
93.0	85.0
94.0	160.0
95.0	174.0
96.0	219.0
97.0	18.0
98.0	89.0
99.0	8.0
100.0	133.0
101.0	13.0
102.0	3.0
103.0	2.0
104.0	37.0
105.0	29.0
106.0	23.0
107.0	3.0
108.0	65.0
109.0	50.0
110.0	68.0
111.0	103.0
112.0	18.0
113.0	3.0
114.0	42.0
115.0	37.0
116.0	16.0
117.0	20.0
118.0	198.0
119.0	47.0
120.0	89.0
121.0	42.0
122.0	45.0
123.0	31.0
124.0	42.0
125.0	209.0
126.0	194.0
127.0	198.0
128.0	108.0
129.0	240.0
130.0	89.0
131.0	180.0
132.0	278.0
133.0	48.0
134.0	292.0
135.0	7.0
136.0	6.0
137.0	3.0
138.0	125.0
139.0	28.0
140.0	35.0
141.0	1.0
142.0	1.0
143.0	6.0
144.0	8.0
145.0	8.0
146.0	2.0
147.0	37.0
148.0	51.0
149.0	15.0
150.0	380.0
151.0	41.0
152.0	4.0
153.0	4.0
154.0	5.0
155.0	10.0
156.0	182.0
157.0	174.0
158.0	76.0
159.0	10.0
160.0	33.0
161.0	6.0
162.0	11.0
163.0	245.0
164.0	66.0
165.0	7.0
166.0	2.0
168.0	4.0
169.0	9.0
170.0	15.0
171.0	13.0
172.0	7.0
173.0	84.0
174.0	155.0
175.0	53.0
176.0	10.0
177.0	45.0
178.0	181.0
179.0	178.0
180.0	83.0
182.0	2.0
183.0	2.0
184.0	85.0
185.0	66.0
186.0	98.0
187.0	78.0
188.0	23.0
189.0	152.0
190.0	9.0
191.0	24.0
192.0	117.0
193.0	38.0
194.0	20.0
195.0	45.0
196.0	91.0
197.0	234.0
198.0	80.0
199.0	22.0
200.0	1.0
201.0	2.0
202.0	1.0
203.0	2.0
204.0	7.0
205.0	48.0
208.0	1.0
209.0	9.0
210.0	230.0
211.0	47.0
212.0	52.0
214.0	109.0
215.0	37.0
216.0	1.0
217.0	94.0
218.0	4.0
219.0	6.0
220.0	87.0
221.0	65.0
222.0	92.0
223.0	1.0
225.0	1.0
226.0	1.0
227.0	13.0
228.0	107.0
229.0	58.0
230.0	115.0
231.0	102.0
232.0	19.0
233.0	10.0
234.0	74.0
235.0	41.0
236.0	104.0
237.0	36.0
238.0	68.0
239.0	25.0
240.0	135.0
241.0	49.0
242.0	102.0
243.0	2.0
244.0	74.0
245.0	108.0
246.0	5.0
247.0	76.0
248.0	142.0
249.0	46.0
250.0	78.0
251.0	169.0
252.0	124.0
253.0	14.0
254.0	12.0
255.0	8.0
256.0	92.0
257.0	39.0
258.0	188.0
259.0	109.0
260.0	57.0
261.0	77.0
262.0	204.0
263.0	16.0
264.0	46.0
265.0	144.0
266.0	105.0
267.0	37.0
268.0	48.0
269.0	84.0
270.0	104.0
271.0	54.0
272.0	41.0
273.0	133.0
274.0	143.0
275.0	3.0
276.0	13.0
277.0	10.0
278.0	51.0
279.0	221.0
280.0	17.0
281.0	7.0
282.0	130.0
283.0	121.0
284.0	32.0
285.0	9.0
286.0	7.0
287.0	55.0
288.0	12.0
289.0	19.0
290.0	21.0
291.0	20.0
292.0	77.0
293.0	52.0
294.0	24.0
295.0	35.0
296.0	19.0
297.0	43.0
298.0	153.0
299.0	2.0
300.0	53.0
301.0	57.0
302.0	10.0
303.0	76.0
304.0	93.0
305.0	12.0
306.0	15.0
307.0	36.0
308.0	88.0
309.0	110.0
310.0	40.0
311.0	27.0
312.0	162.0
313.0	13.0
314.0	4.0
315.0	72.0
316.0	106.0
317.0	285.0
318.0	51.0
319.0	167.0
320.0	180.0
321.0	46.0
322.0	5.0
323.0	6.0
324.0	220.0
325.0	33.0
326.0	140.0
327.0	7.0
328.0	6.0
329.0	38.0
330.0	6.0
331.0	54.0
332.0	14.0
333.0	7.0
334.0	28.0
335.0	23.0
336.0	74.0
337.0	140.0
338.0	121.0
339.0	66.0
340.0	65.0
341.0	69.0
342.0	24.0
343.0	2.0
344.0	4.0
345.0	88.0
346.0	95.0
347.0	176.0
348.0	103.0
349.0	113.0
350.0	21.0
351.0	76.0
352.0	72.0
353.0	95.0
354.0	99.0
355.0	182.0
356.0	106.0
357.0	40.0
358.0	147.0
359.0	69.0
360.0	47.0
361.0	3.0
362.0	3.0
363.0	5.0
364.0	23.0
365.0	35.0
366.0	85.0
368.0	5.0
369.0	11.0
370.0	79.0
371.0	1.0
372.0	2.0
373.0	8.0
374.0	79.0
375.0	66.0
376.0	9.0
377.0	11.0
378.0	11.0
379.0	16.0
380.0	110.0
381.0	169.0
382.0	70.0
383.0	72.0
384.0	115.0
385.0	46.0
386.0	177.0
387.0	60.0
388.0	41.0
389.0	1.0
390.0	10.0
391.0	21.0
392.0	52.0
393.0	147.0
394.0	10.0
395.0	51.0
396.0	191.0
397.0	245.0
398.0	27.0
399.0	8.0
400.0	10.0
401.0	29.0
402.0	157.0
403.0	90.0
404.0	36.0
405.0	20.0
406.0	4.0
407.0	56.0
408.0	1.0
409.0	3.0
410.0	6.0
412.0	17.0
413.0	10.0
414.0	42.0
415.0	30.0
416.0	160.0
417.0	22.0
418.0	6.0
421.0	1.0
422.0	1.0
424.0	15.0
425.0	15.0
426.0	99.0
427.0	28.0
428.0	16.0
429.0	39.0
430.0	149.0
431.0	106.0
432.0	1.0
433.0	10.0
434.0	80.0
435.0	77.0
436.0	35.0
437.0	24.0
438.0	41.0
439.0	18.0
440.0	60.0
441.0	46.0
442.0	8.0
443.0	18.0
444.0	5.0
445.0	8.0
446.0	8.0
447.0	35.0
448.0	119.0
