#Mapping quality	mapping quality
0.0	30734.0
1.0	635.0
2.0	481.0
3.0	3613.0
4.0	725.0
5.0	1387.0
6.0	812.0
7.0	451.0
8.0	586.0
9.0	512.0
10.0	266.0
11.0	295.0
12.0	329.0
13.0	263.0
14.0	309.0
15.0	336.0
16.0	488.0
17.0	785.0
18.0	408.0
19.0	207.0
20.0	219.0
21.0	66.0
22.0	277.0
23.0	787.0
24.0	184.0
25.0	118.0
26.0	93.0
27.0	646.0
28.0	33.0
30.0	23.0
31.0	36.0
32.0	131.0
33.0	232.0
34.0	4.0
35.0	81.0
36.0	115.0
37.0	134.0
38.0	69.0
40.0	192.0
41.0	43.0
42.0	555.0
43.0	471.0
44.0	178.0
45.0	2007.0
46.0	20.0
47.0	90.0
48.0	201.0
49.0	175.0
50.0	416.0
51.0	41.0
52.0	281.0
53.0	24.0
54.0	403.0
55.0	465.0
56.0	410.0
57.0	638.0
58.0	1352.0
59.0	39460.0
60.0	148870.0
