#Insert size (bp)	insert size
1.0	85.0
2.0	10.0
3.0	8.0
4.0	3.0
5.0	56.0
6.0	4.0
7.0	6.0
8.0	5.0
9.0	3.0
10.0	3.0
11.0	1.0
13.0	3.0
14.0	3.0
15.0	1.0
16.0	2.0
17.0	1.0
18.0	2.0
19.0	1.0
20.0	1.0
23.0	1.0
24.0	3.0
26.0	1.0
27.0	2.0
28.0	1.0
32.0	3.0
33.0	1.0
36.0	1.0
37.0	4.0
38.0	2.0
39.0	2.0
41.0	6.0
42.0	1.0
43.0	2.0
44.0	1.0
45.0	3.0
46.0	2.0
47.0	2.0
48.0	3.0
49.0	4.0
51.0	1.0
52.0	4.0
53.0	4.0
54.0	6.0
55.0	3.0
56.0	4.0
57.0	2.0
58.0	5.0
59.0	4.0
60.0	6.0
61.0	2.0
62.0	1.0
63.0	3.0
64.0	5.0
65.0	4.0
66.0	7.0
67.0	2.0
68.0	5.0
69.0	7.0
70.0	2.0
71.0	3.0
72.0	4.0
73.0	6.0
74.0	1.0
75.0	4.0
76.0	1.0
77.0	3.0
78.0	7.0
79.0	2.0
80.0	3.0
81.0	6.0
82.0	1.0
83.0	4.0
84.0	1.0
85.0	2.0
86.0	3.0
87.0	3.0
88.0	2.0
89.0	1.0
90.0	1.0
91.0	5.0
92.0	4.0
93.0	3.0
94.0	5.0
95.0	3.0
96.0	5.0
97.0	4.0
98.0	4.0
99.0	32.0
100.0	20.0
101.0	6.0
102.0	3.0
103.0	13.0
104.0	14.0
105.0	11.0
106.0	9.0
107.0	5.0
108.0	5.0
109.0	4.0
110.0	1.0
111.0	3.0
112.0	8.0
113.0	5.0
114.0	22.0
115.0	8.0
116.0	13.0
117.0	7.0
118.0	4.0
119.0	5.0
120.0	9.0
121.0	6.0
122.0	5.0
123.0	8.0
124.0	4.0
125.0	4.0
126.0	8.0
127.0	1.0
128.0	6.0
129.0	3.0
130.0	8.0
131.0	8.0
132.0	2.0
133.0	2.0
134.0	3.0
135.0	6.0
136.0	19.0
137.0	7.0
138.0	11.0
139.0	3.0
140.0	7.0
141.0	14.0
142.0	3.0
143.0	7.0
144.0	2.0
145.0	3.0
146.0	7.0
147.0	9.0
148.0	6.0
149.0	9.0
150.0	5.0
151.0	16.0
152.0	5.0
153.0	4.0
154.0	6.0
155.0	157.0
156.0	17.0
157.0	4.0
158.0	16.0
159.0	10.0
160.0	6.0
161.0	1.0
162.0	7.0
163.0	5.0
164.0	5.0
165.0	9.0
166.0	11.0
167.0	5.0
168.0	9.0
169.0	33.0
170.0	4.0
171.0	8.0
172.0	9.0
173.0	13.0
174.0	17.0
175.0	12.0
176.0	9.0
177.0	12.0
178.0	3.0
179.0	8.0
180.0	1190.0
181.0	328.0
182.0	14.0
183.0	6.0
184.0	7.0
185.0	8.0
186.0	5.0
187.0	292.0
188.0	6.0
189.0	1.0
190.0	6.0
191.0	93.0
192.0	6.0
193.0	5.0
194.0	8.0
195.0	8.0
196.0	809.0
197.0	22.0
198.0	1895.0
199.0	293.0
200.0	6.0
201.0	6.0
202.0	7.0
203.0	60.0
204.0	6.0
205.0	8.0
206.0	5.0
207.0	19.0
208.0	33.0
209.0	6.0
210.0	16.0
211.0	15.0
212.0	12.0
213.0	27.0
214.0	26.0
215.0	66.0
216.0	5135.0
217.0	3574.0
218.0	5075.0
219.0	6474.0
220.0	664.0
221.0	6602.0
222.0	4035.0
223.0	1752.0
224.0	226.0
225.0	984.0
226.0	9117.0
227.0	4195.0
228.0	4340.0
229.0	11621.0
230.0	6444.0
231.0	5763.0
232.0	1006.0
233.0	2557.0
234.0	16044.0
235.0	5511.0
236.0	14876.0
237.0	3083.0
238.0	4293.0
239.0	4137.0
240.0	9504.0
241.0	94.0
242.0	1961.0
243.0	9.0
244.0	544.0
245.0	2584.0
246.0	26.0
247.0	6.0
248.0	25.0
249.0	3698.0
250.0	1886.0
251.0	11.0
252.0	16.0
253.0	837.0
254.0	3.0
255.0	107.0
256.0	1887.0
257.0	102.0
258.0	112.0
259.0	12.0
260.0	10.0
261.0	11.0
262.0	9.0
263.0	1835.0
264.0	18.0
265.0	15.0
266.0	21.0
267.0	686.0
268.0	13.0
269.0	18.0
270.0	3117.0
271.0	1140.0
272.0	1262.0
273.0	356.0
274.0	6115.0
275.0	7192.0
276.0	4323.0
277.0	485.0
278.0	4430.0
279.0	1862.0
280.0	330.0
281.0	1807.0
282.0	49.0
283.0	1165.0
284.0	3458.0
285.0	2098.0
286.0	2235.0
287.0	2955.0
288.0	209.0
289.0	3402.0
290.0	1652.0
291.0	1761.0
292.0	69.0
293.0	1294.0
294.0	1214.0
295.0	1216.0
296.0	4826.0
297.0	1314.0
298.0	2520.0
299.0	1964.0
300.0	6196.0
301.0	29.0
302.0	1.0
303.0	5.0
304.0	3.0
305.0	3.0
306.0	7.0
307.0	1498.0
308.0	257.0
309.0	10.0
310.0	207.0
311.0	38.0
312.0	13.0
313.0	29.0
314.0	24.0
315.0	1950.0
316.0	903.0
317.0	617.0
318.0	4328.0
319.0	131.0
320.0	1272.0
321.0	1277.0
322.0	1647.0
323.0	150.0
324.0	892.0
325.0	768.0
