#Mapping quality	mapping quality
0.0	132269.0
1.0	3654.0
2.0	4737.0
3.0	6184.0
4.0	3059.0
5.0	3429.0
6.0	2764.0
7.0	2590.0
8.0	1715.0
9.0	1525.0
10.0	1392.0
11.0	1542.0
12.0	1323.0
13.0	1291.0
14.0	1073.0
15.0	951.0
16.0	1208.0
17.0	1100.0
18.0	1072.0
19.0	557.0
20.0	672.0
21.0	282.0
22.0	1037.0
23.0	723.0
24.0	1346.0
25.0	946.0
26.0	1148.0
27.0	432.0
28.0	217.0
29.0	458.0
30.0	565.0
31.0	344.0
32.0	203.0
33.0	506.0
34.0	389.0
35.0	281.0
36.0	378.0
37.0	258.0
38.0	139.0
39.0	53.0
40.0	871.0
41.0	561.0
42.0	863.0
43.0	1145.0
44.0	533.0
45.0	1668.0
46.0	262.0
47.0	460.0
48.0	298.0
49.0	325.0
50.0	592.0
51.0	337.0
52.0	502.0
53.0	691.0
54.0	869.0
55.0	740.0
56.0	1323.0
57.0	1792.0
58.0	1410.0
59.0	111560.0
60.0	254281.0
