#Mapping quality	mapping quality
0.0	152911.0
1.0	5268.0
2.0	4254.0
3.0	6681.0
4.0	3963.0
5.0	4481.0
6.0	3448.0
7.0	2247.0
8.0	2679.0
9.0	2025.0
10.0	1634.0
11.0	1900.0
12.0	1588.0
13.0	1604.0
14.0	1268.0
15.0	911.0
16.0	1573.0
17.0	1202.0
18.0	906.0
19.0	659.0
20.0	1090.0
21.0	300.0
22.0	838.0
23.0	273.0
24.0	1166.0
25.0	882.0
26.0	333.0
27.0	1057.0
28.0	405.0
29.0	236.0
30.0	802.0
31.0	501.0
32.0	308.0
33.0	214.0
34.0	310.0
35.0	377.0
36.0	265.0
37.0	651.0
38.0	185.0
39.0	345.0
40.0	1065.0
41.0	700.0
42.0	542.0
43.0	798.0
44.0	1072.0
45.0	1955.0
46.0	947.0
47.0	249.0
48.0	500.0
49.0	106.0
50.0	575.0
51.0	372.0
52.0	656.0
53.0	675.0
54.0	780.0
55.0	1320.0
56.0	1249.0
57.0	716.0
58.0	2421.0
59.0	112826.0
60.0	267900.0
