#Mapping quality	mapping quality
0.0	64025.0
1.0	1479.0
2.0	2353.0
3.0	4277.0
4.0	1246.0
5.0	2600.0
6.0	1533.0
7.0	1149.0
8.0	876.0
9.0	980.0
10.0	632.0
11.0	507.0
12.0	1073.0
13.0	600.0
14.0	614.0
15.0	221.0
16.0	1387.0
17.0	978.0
18.0	677.0
19.0	349.0
20.0	266.0
21.0	117.0
22.0	126.0
23.0	98.0
24.0	519.0
25.0	530.0
26.0	910.0
27.0	745.0
28.0	187.0
30.0	263.0
31.0	193.0
32.0	53.0
33.0	230.0
34.0	309.0
35.0	488.0
36.0	238.0
38.0	305.0
39.0	277.0
40.0	406.0
41.0	573.0
42.0	699.0
43.0	236.0
44.0	392.0
45.0	2102.0
46.0	608.0
47.0	199.0
48.0	232.0
49.0	96.0
50.0	478.0
51.0	70.0
52.0	410.0
53.0	387.0
54.0	272.0
55.0	599.0
56.0	1110.0
57.0	996.0
58.0	1601.0
59.0	77889.0
60.0	227476.0
