#Mapping quality	mapping quality
0.0	19180.0
1.0	529.0
2.0	181.0
3.0	3147.0
4.0	198.0
5.0	1287.0
6.0	496.0
7.0	318.0
8.0	591.0
9.0	236.0
10.0	134.0
11.0	162.0
12.0	267.0
13.0	182.0
14.0	268.0
15.0	150.0
16.0	329.0
17.0	739.0
18.0	51.0
19.0	8.0
20.0	66.0
21.0	75.0
22.0	50.0
23.0	181.0
24.0	49.0
25.0	71.0
26.0	366.0
27.0	449.0
28.0	171.0
29.0	226.0
30.0	34.0
32.0	94.0
33.0	239.0
34.0	14.0
35.0	14.0
38.0	114.0
39.0	2.0
40.0	394.0
41.0	236.0
42.0	1130.0
43.0	436.0
44.0	517.0
45.0	1621.0
46.0	93.0
47.0	21.0
48.0	97.0
49.0	67.0
50.0	302.0
51.0	127.0
52.0	334.0
53.0	214.0
54.0	401.0
55.0	141.0
56.0	260.0
57.0	846.0
58.0	1073.0
59.0	21100.0
60.0	134340.0
