#Position (bp)	insert size
4011823.0	15133.334069703224
1.2035468E7	17516.563117476133
2.0059113E7	6616.715370887292
2.8082758E7	212.33333333333334
3.6106403E7	226.7058823529412
4.4130048E7	209.52941176470588
5.2153693E7	227.07407407407408
6.0177338E7	188.1578947368421
6.8200983E7	115.375
7.6224628E7	171.125
8.4248273E7	290.5247937328111
9.2271918E7	226.0
1.00295563E8	147.66666666666666
1.08319208E8	333.6
1.16342853E8	237.28571428571428
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	234.48288508557457
1.48437433E8	233.7790978654853
1.56461078E8	383.0833333333333
1.64484723E8	1016.9561185097198
1.72508368E8	460.0
1.80532013E8	296.0
1.88555658E8	88.0
1.96579303E8	365.0
2.04602948E8	211.74468085106383
2.12626593E8	101.0
2.20650238E8	244.55172413793105
2.28673883E8	223.6153846153846
2.36697528E8	230.0
2.44721173E8	564.0
2.48844709E8	0.0
2.528565315E8	244.57142857142858
2.60768463E8	272.7391304347826
2.68792108E8	291.11764705882354
2.76815753E8	233.83333333333334
2.84839398E8	6.77202743478261E7
2.92863043E8	184.5
3.00886688E8	3547466.75
3.08910333E8	0.0
3.16933978E8	189.64285714285714
3.24957623E8	315.1923076923077
3.32981268E8	342.0
3.41004913E8	233.7401526964904
3.49028558E8	351.7
3.57052203E8	238.13333333333333
3.65075848E8	296.57142857142856
3.73099493E8	4814.285376930064
3.81123138E8	235.25
3.89146783E8	0.0
3.97170428E8	0.0
4.05194073E8	216.16666666666666
4.13217718E8	201.5
4.21241363E8	517.85
4.29265008E8	0.0
4.37288653E8	242.85714285714286
4.45312298E8	0.0
4.53335943E8	244.25
4.61359588E8	423.5
4.69383233E8	251.41666666666666
4.77406878E8	216.89915966386553
4.85430523E8	258.96
4.902961485E8	363.95238095238096
4.94307971E8	0.0
5.01477813E8	255.15384615384616
5.09501458E8	209.76470588235293
5.17525103E8	202.66666666666666
5.25548748E8	246.22222222222223
5.33572393E8	204.0625
5.41596038E8	329.7083333333333
5.49619683E8	178.5
5.57643328E8	206.66666666666666
5.65666973E8	237.33333333333334
5.73690618E8	0.0
5.81714263E8	288.0
5.89737908E8	141.66666666666666
5.97761553E8	519.0
6.05785198E8	294.125
6.13808843E8	267.55555555555554
6.21832488E8	290.19041847624817
6.29856133E8	323.75
6.37879778E8	206.21428571428572
6.45903423E8	291.44056781255347
6.53927068E8	267.6666666666667
6.61950713E8	0.0
6.69974358E8	299.44444444444446
6.77998003E8	357.5
6.85727668E8	273.3125
6.897394905E8	377.0
6.94045293E8	12369.492240141855
7.02068938E8	288.3076923076923
7.10092583E8	0.0
7.18116228E8	359.6666666666667
7.26139873E8	144.0
7.34163518E8	150.0
7.42187163E8	208.75
7.50210808E8	335.8333333333333
7.58234453E8	328.0
7.66258098E8	175.22222222222223
7.74281743E8	349.0
7.82305388E8	160.53846153846155
7.90329033E8	162.5
7.98352678E8	330.09090909090907
8.06376323E8	222.0
8.14399968E8	224.71428571428572
8.22423613E8	234.66666666666666
8.30447258E8	185.1764705882353
8.38470903E8	157.625
8.46494548E8	183.94736842105263
8.54518193E8	157.6
8.62541838E8	258.5
8.70565483E8	102.0
8.771186855E8	224.0
8.81130508E8	306.7
8.86612773E8	333.4182367758186
8.94636418E8	200.3684210526316
9.02660063E8	0.0
9.10683708E8	138.0
9.18707353E8	0.0
9.26730998E8	337.0
9.34754643E8	284.64835164835165
9.42778288E8	320.0
9.50801933E8	0.0
9.58825578E8	235.0
9.66849223E8	398.5
9.74872868E8	0.0
9.82896513E8	0.0
9.90920158E8	168.5
9.98943803E8	0.0
1.006967448E9	189.0
1.014991093E9	280.7560975609756
1.023014738E9	128.75
1.031038383E9	297.0625
1.039062028E9	208.0
1.047085673E9	314.7
1.055109318E9	280.88235294117646
1.0601597325E9	243.0
1.064171555E9	289.0
1.071156608E9	231.375
1.079180253E9	298.3333333333333
1.087203898E9	6655.2982630020715
1.095227543E9	596.6555555555556
1.103251188E9	271.2857142857143
1.111274833E9	278.0
1.119298478E9	174.0
1.127322123E9	239.5
1.135345768E9	291.0
1.143369413E9	364.0
1.151393058E9	193.0
1.159416703E9	0.0
1.167440348E9	369.75
1.175463993E9	134.0
1.183487638E9	304.0
1.191511283E9	0.0
1.199534928E9	373.87763578274763
1.207558573E9	1018.4947002514912
1.215582218E9	316.6666666666667
1.223605863E9	315.5
1.2298109945E9	143.9189189189189
1.233822817E9	271.70512820512823
1.239653153E9	32792.31425705863
1.247676798E9	231.46153846153845
1.255700443E9	181.0
1.263724088E9	533.0
1.271747733E9	2.7117054333333332E7
1.279771378E9	214.24
1.287795023E9	1383323.2352941176
1.295818668E9	6638871.5
1.303842313E9	420.1868131868132
1.311865958E9	5078.634189640768
1.319889603E9	195.79905437352247
1.327913248E9	307.1666666666667
1.335936893E9	205.41666666666666
1.343960538E9	338.0
1.351984183E9	2116.9993521883885
1.360007828E9	354.39285714285717
1.368031473E9	214.1
1.376055118E9	365.406737262124
1.384078763E9	240.8695652173913
1.389720431E9	261.55555555555554
1.3937322535E9	214.23529411764707
1.400126053E9	243.6590909090909
1.408149698E9	145.75
1.416173343E9	240.26315789473685
1.424196988E9	293.4
1.432220633E9	288.35714285714283
1.440244278E9	312.8
1.448267923E9	260.85
1.456291568E9	372.6666666666667
1.464315213E9	443.75
1.472338858E9	331.77777777777777
1.480362503E9	267.2
1.488386148E9	254.8
1.496409793E9	1402.4752057396074
1.504433438E9	418.625
1.512457083E9	1728754.111111111
1.520480728E9	394.32
1.528504373E9	165.6865671641791
1.534502554E9	236.6413043478261
1.5385143765E9	304.5
1.544551663E9	235.5
1.552575308E9	351.0
1.560598953E9	251.0
1.568622598E9	161.88235294117646
1.576646243E9	325.104854368932
1.584669888E9	0.0
1.592693533E9	0.0
1.600717178E9	332.0169491525424
1.608740823E9	0.0
1.616764468E9	325.4665807117071
1.624788113E9	441.44897959183675
1.632811758E9	238.91666666666666
1.640835403E9	433.5
1.648859048E9	333.22222222222223
1.656882693E9	295.078125
1.664906338E9	318.00694664219253
1.671900895E9	203.9240506329114
1.6759127175E9	209.8709677419355
1.680953628E9	363.6363636363636
1.688977273E9	152.0
1.697000918E9	120.57142857142857
1.705024563E9	274.4791666666667
1.713048208E9	0.0
1.721071853E9	208.78048780487805
1.729095498E9	0.0
1.737119143E9	318.5
1.745142788E9	252.45652173913044
1.753166433E9	264.1636363636364
1.761190078E9	240.4
1.769213723E9	226.78821623810487
1.777237368E9	243.4047619047619
1.785261013E9	218.88888888888889
1.793284658E9	2705189.6
1.801308303E9	229.0
1.8070005885E9	225.68627450980392
1.811012411E9	210.3
1.817355593E9	273.4782608695652
1.825379238E9	249.57142857142858
1.833402883E9	279.0
1.841426528E9	302.3333333333333
1.849450173E9	190.5
1.857473818E9	277.25
1.865497463E9	219.2608695652174
1.873521108E9	247.70833333333334
1.881544753E9	356.23353293413174
1.889568398E9	0.0
1.897592043E9	305.04938271604937
1.905615688E9	166.55555555555554
1.913639333E9	153.8
1.921662978E9	156.63636363636363
1.929686623E9	227.9344262295082
1.937710268E9	148.448
1.942744882E9	0.0
1.9467567045E9	247.9090909090909
1.953757558E9	14845.383835918321
1.961781203E9	0.0
1.969804848E9	187.0888888888889
1.977828493E9	273.54545454545456
1.985852138E9	284.4166666666667
1.993875783E9	277.3939393939394
2.001899428E9	295.0
2.009923073E9	0.0
2.017946718E9	0.0
2.025970363E9	243.33333333333334
2.033994008E9	215.0
2.042017653E9	232.0
2.050041298E9	237.0
2.058064943E9	266.3090909090909
2.066088588E9	216.88709677419354
2.0735716965E9	288.855421686747
2.077583519E9	0.0
2.082135878E9	0.0
2.090159523E9	0.0
2.098183168E9	227.93333333333334
2.106206813E9	388.0
2.114230458E9	318.5
2.122254103E9	141.0
2.130277748E9	224.57142857142858
2.138301393E9	291.25
2.146325038E9	199.0
2.154348683E9	227.0
2.162372328E9	463.4
2.170395973E9	226.8
2.178419618E9	231.76923076923077
2.186443263E9	248.0
2.190931198E9	0.0
2.1949430205E9	0.0
2.202490553E9	0.0
2.210514198E9	196.8
2.218537843E9	250.71428571428572
2.226561488E9	293.26666666666665
2.234585133E9	204.0
2.242608778E9	185.83333333333334
2.250632423E9	186.22222222222223
2.258656068E9	297.8
2.266679713E9	169.125
2.274703358E9	0.0
2.282727003E9	268.24594719777673
2.290750648E9	203.4891304347826
2.2966067495E9	262.97452229299364
2.300618572E9	0.0
2.306797938E9	0.0
2.314821583E9	415.1111111111111
2.322845228E9	215.21052631578948
2.330868873E9	218.60526315789474
2.338892518E9	1238.9221974476968
2.346916163E9	334.5
2.354939808E9	295.08045977011494
2.362963453E9	209.21951219512195
2.370987098E9	265.0
2.379010743E9	255.77142857142857
2.387034388E9	242.6
2.395058033E9	219.21428571428572
2.3997560365E9	334.4
2.403767859E9	201.0625
2.411105323E9	257.14285714285717
2.419128968E9	172.1839826839827
2.427152613E9	618.1286769735942
2.435176258E9	194.46218487394958
2.443199903E9	0.0
2.451223548E9	223.42857142857142
2.459247193E9	806.1752471805963
2.467270838E9	226.18329385537132
2.475294483E9	260.6666666666667
2.483318128E9	260.9032258064516
2.4890552565E9	230.65277777777777
2.493067079E9	270.0487804878049
2.499365418E9	372.0522875816994
2.507389063E9	293.0
2.515412708E9	218.9
2.523436353E9	289.1111111111111
2.531459998E9	290.192
2.539483643E9	265.4251968503937
2.547507288E9	210.84615384615384
2.555530933E9	246.78571428571428
2.563554578E9	215.6818181818182
2.570802202E9	187.11570247933884
2.5748140245E9	174.5
2.579601868E9	172.33333333333334
2.587625513E9	258.7142857142857
2.595649158E9	238.0
2.603672803E9	0.0
2.611696448E9	188.33333333333334
2.619720093E9	262.2142857142857
2.627743738E9	246.11111111111111
2.635767383E9	223.78571428571428
2.643791028E9	0.0
2.6511070695E9	222.48876404494382
2.655118892E9	113.0
2.659838318E9	256.19849246231155
2.667861963E9	225.96363636363637
2.675885608E9	221.7659574468085
2.683909253E9	287.9583333333333
2.691932898E9	645.9047656760449
2.699956543E9	215.09756097560975
2.707980188E9	237.6818181818182
2.7125104575E9	0.0
2.71652228E9	259.85714285714283
2.724027478E9	430.0
2.732051123E9	212.1578947368421
2.740074768E9	247.2212855637513
2.748098413E9	183.0
2.756122058E9	302.11764705882354
2.764145703E9	262.875
2.772169348E9	336.70040622884227
2.776827121E9	356.05825242718447
2.7808389435E9	289.0
2.788216638E9	226.68421052631578
2.796240283E9	289.0
2.804263928E9	171.0
2.812287573E9	170.3170731707317
2.820241225E9	242.109375
2.8242530475E9	0.0
2.828334863E9	0.0
2.836358508E9	314.65714285714284
2.844382153E9	230.02985074626866
2.852405798E9	261.375
2.860429443E9	207.57142857142858
2.868453088E9	241.0984455958549
2.8737332165E9	233.03076923076924
2.877745039E9	278.25
2.884500378E9	228.6
2.892524023E9	407.5
2.900547668E9	0.0
2.908571313E9	0.0
2.916594958E9	126.0
2.924618603E9	190.2
2.932642248E9	300.6666666666667
2.940665893E9	145.5
2.948689538E9	211.0
2.956713183E9	0.0
2.964736828E9	220.71428571428572
2.972760473E9	0.0
2.980784118E9	0.0
2.988807763E9	0.0
2.996831408E9	387.0
