#Mapping quality	mapping quality
0.0	78471.0
1.0	2163.0
2.0	2470.0
3.0	5303.0
4.0	1765.0
5.0	3025.0
6.0	1354.0
7.0	1206.0
8.0	901.0
9.0	662.0
10.0	797.0
11.0	614.0
12.0	561.0
13.0	1186.0
14.0	596.0
15.0	633.0
16.0	497.0
17.0	722.0
18.0	595.0
19.0	177.0
20.0	309.0
21.0	411.0
22.0	394.0
23.0	607.0
24.0	261.0
25.0	161.0
26.0	961.0
27.0	353.0
28.0	292.0
29.0	139.0
30.0	192.0
31.0	195.0
32.0	140.0
33.0	286.0
34.0	209.0
35.0	283.0
36.0	326.0
37.0	464.0
38.0	38.0
39.0	96.0
40.0	634.0
41.0	328.0
42.0	935.0
43.0	561.0
44.0	422.0
45.0	2179.0
46.0	117.0
47.0	307.0
48.0	310.0
49.0	138.0
50.0	403.0
51.0	308.0
52.0	682.0
53.0	454.0
54.0	859.0
55.0	805.0
56.0	885.0
57.0	1206.0
58.0	1731.0
59.0	80731.0
60.0	193746.0
