#Mapping quality	mapping quality
0.0	44026.0
1.0	942.0
2.0	999.0
3.0	3917.0
4.0	825.0
5.0	1788.0
6.0	736.0
7.0	773.0
8.0	990.0
9.0	619.0
10.0	485.0
11.0	313.0
12.0	265.0
13.0	306.0
14.0	462.0
15.0	509.0
16.0	736.0
17.0	1407.0
18.0	397.0
19.0	500.0
20.0	192.0
21.0	216.0
22.0	78.0
23.0	260.0
24.0	341.0
25.0	324.0
26.0	77.0
27.0	577.0
28.0	213.0
29.0	41.0
30.0	45.0
31.0	230.0
32.0	165.0
33.0	76.0
34.0	70.0
35.0	41.0
36.0	5.0
37.0	146.0
38.0	114.0
39.0	283.0
40.0	405.0
41.0	435.0
42.0	680.0
43.0	374.0
44.0	186.0
45.0	1993.0
46.0	265.0
47.0	243.0
48.0	240.0
49.0	98.0
50.0	434.0
51.0	194.0
52.0	113.0
53.0	505.0
54.0	223.0
55.0	577.0
56.0	1010.0
57.0	1319.0
58.0	1232.0
59.0	51943.0
60.0	151674.0
