#Read position (bp)	Clipping profile
0.0	1.788971454808842
1.0	1.7712397649436433
2.0	1.7625625550096096
3.0	1.7578895516360442
4.0	1.7536881357588934
5.0	1.7480719573924983
6.0	1.7385630386011512
7.0	1.7293199236714203
8.0	1.7226148069042122
9.0	1.7091274045067475
10.0	1.7043515093157824
11.0	1.5467726909682848
12.0	1.4650079934080642
13.0	1.4148225094714062
14.0	1.3546307962926365
15.0	1.2770932375639164
16.0	1.1869342825675109
17.0	1.0781604829398936
18.0	1.0371152221155673
19.0	1.0128756247998434
20.0	0.9630588365422004
21.0	0.9228109873027209
22.0	0.8681668579454134
23.0	0.8381224472647282
24.0	0.7839241824494855
25.0	0.7204313567958116
26.0	0.6878403736344862
27.0	0.6743272482826712
28.0	0.6048323999473536
29.0	0.5500082099095966
30.0	0.5123069331507575
31.0	0.4889333419648136
32.0	0.416557522742307
33.0	0.36080730634795355
34.0	0.30092426862138255
35.0	0.23379593208625593
36.0	0.2284198346271265
37.0	0.22625053214361812
38.0	0.2247328778369739
39.0	0.22344673011947883
40.0	0.22240066330924949
41.0	0.22152608286135286
42.0	0.2206772253678061
43.0	0.2199226853735423
44.0	0.2190566792437623
45.0	0.21809635561469928
46.0	0.21748757902841828
47.0	0.2167587619885044
48.0	0.2147009256405123
49.0	0.21411787200858118
50.0	0.21353481837665006
51.0	0.2126602379287534
52.0	0.192716373989463
53.0	0.17611649411565983
54.0	0.17558488639242853
55.0	0.15553813063573851
56.0	0.15447491518927592
57.0	0.15367750360442897
58.0	0.1530258554275648
59.0	0.15237420725070064
60.0	0.14027584438813023
61.0	0.13948700712139991
62.0	0.1386810212184363
63.0	0.1381922850857882
64.0	0.11906298136757801
65.0	0.11852279932623008
66.0	0.11834273864578078
67.0	0.11801691455734868
68.0	0.11765679319645007
69.0	0.11729667183555142
70.0	0.10309760103440573
71.0	0.08132740733627232
72.0	0.0803842323434426
73.0	0.07976688143904495
74.0	0.07854075394836632
75.0	0.07805201781571819
76.0	0.07771761940916946
77.0	0.07728032918522112
78.0	0.07692020782432252
79.0	0.07654293782719061
80.0	0.07595988419525952
81.0	0.0758055464691601
82.0	0.07547972238072802
83.0	0.0750938780654795
84.0	0.07478520261328067
85.0	0.07435648670744899
86.0	0.07377343307551787
87.0	0.07327612262475311
88.0	0.07282168376457152
89.0	0.0725130083123727
90.0	0.07217860990582398
91.0	0.07176704263622555
92.0	0.07126115786734416
93.0	0.07077242173469601
94.0	0.07046374628249721
95.0	0.0700093074223156
96.0	0.06958059151648392
97.0	0.06929763901863499
98.0	0.06895466629396964
99.0	0.06784857925692386
100.0	0.06720550539817632
101.0	0.06667389767494503
102.0	0.06698257312714384
103.0	0.06637379654086284
104.0	0.06635664790462958
105.0	0.06657958017566205
106.0	0.06643381676767927
107.0	0.06627090472346324
108.0	0.06579074290893173
109.0	0.06543919586614974
110.0	0.06510479745960103
111.0	0.06521626359511727
112.0	0.06496760836973488
113.0	0.06486471655233528
114.0	0.06544777018426638
115.0	0.06568785109153213
116.0	0.06567070245529887
117.0	0.06586791177198145
118.0	0.06582504018139827
119.0	0.06601367517996422
120.0	0.06595365495314778
121.0	0.06615086426983037
122.0	0.06621945881476343
123.0	0.06602224949808086
124.0	0.06604797245243076
125.0	0.06579074290893173
126.0	0.06576501995458184
127.0	0.0657307226821153
128.0	0.06578216859081511
129.0	0.06564497950094896
130.0	0.06566212813718224
131.0	0.06570499972776539
132.0	0.06559353359224916
133.0	0.06539632427556659
134.0	0.06536202700310004
135.0	0.06521626359511727
136.0	0.06552493904731609
137.0	0.0653791756393333
138.0	0.06460748700883627
139.0	0.06477897337116895
140.0	0.06470180450811923
141.0	0.06471037882623587
142.0	0.06488186518856855
143.0	0.06476182473493566
144.0	0.06476182473493566
145.0	0.0646417842813028
146.0	0.064590338372603
147.0	0.06428166292040417
148.0	0.06437598041968715
149.0	0.06435025746533724
150.0	0.06449602087332001
151.0	0.06470180450811923
152.0	0.0647703990530523
153.0	0.06492473677915171
154.0	0.06492473677915171
155.0	0.06562783086471569
156.0	0.06570499972776539
157.0	0.0656535538190656
158.0	0.06579931722704838
159.0	0.06600510086184759
160.0	0.06610799267924719
161.0	0.06622803313288006
162.0	0.06645953972202918
163.0	0.06651098563072898
164.0	0.06651098563072898
165.0	0.0666653233568284
166.0	0.06681108676481118
167.0	0.06712833653512662
168.0	0.06733412016992583
169.0	0.06768566721270783
170.0	0.06777141039387417
171.0	0.0678057076663407
172.0	0.06572214836399867
173.0	0.06444457496462022
174.0	0.06459891269071963
175.0	0.06484756791610201
176.0	0.06515624336830082
177.0	0.06576501995458184
178.0	0.06541347291179986
179.0	0.06610799267924719
180.0	0.08682354524903464
181.0	0.10017375855663357
182.0	0.10024235310156666
183.0	0.10055102855376548
184.0	0.1010912105951134
185.0	0.10056817718999875
186.0	0.10078253514291459
187.0	0.11908870432192792
188.0	0.11946597431905981
189.0	0.11980037272560852
190.0	0.12020336567709032
191.0	0.13194160717876208
192.0	0.13238747172082707
193.0	0.13321918057814056
194.0	0.1336564708020889
195.0	0.134848301020301
196.0	0.1546635501878419
197.0	0.15564959677125476
198.0	0.17236951709869083
199.0	0.19180749626909985
200.0	0.19227050944739804
201.0	0.19266492808076321
