#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.301662387011861E-5	0.0
2.0	1.8009067565519236E-5	3.0E-6
3.0	2.1010578826439115E-5	3.0E-6
4.0	4.352191328333816E-5	1.0E-5
5.0	3.751889076149841E-5	8.0E-6
6.0	4.952493580517792E-5	1.2000000000000002E-5
7.0	2.85143569787388E-5	6.999999999999999E-6
8.0	4.052040202241829E-5	9.999999999999999E-6
9.0	2.8514356978738794E-5	1.6E-5
10.0	3.0015112609198733E-5	1.5000000000000002E-5
11.0	6.0030225218397466E-6	1.9999999999999998E-5
12.0	1.0505289413219557E-5	1.6E-5
13.0	1.2006045043679493E-5	1.6E-5
14.0	1.2006045043679493E-5	2.4999999999999998E-5
15.0	9.00453378275962E-6	2.2000000000000003E-5
16.0	0.0	2.6999999999999996E-5
17.0	3.0015112609198733E-6	3.3E-5
18.0	4.50226689137981E-6	3.7000000000000005E-5
19.0	7.503778152299683E-6	4.7000000000000004E-5
20.0	7.503778152299683E-6	5.4999999999999995E-5
21.0	7.503778152299683E-6	6.400000000000001E-5
22.0	2.2511334456899047E-5	9.3E-5
23.0	1.9509823195979176E-5	1.66E-4
24.0	5.2526447066097777E-5	3.03E-4
25.0	1.9509823195979176E-4	7.059999999999999E-4
26.0	9.724896485380389E-4	0.0016020000000000001
27.0	0.0019194664513582588	0.0033690000000000005
28.0	0.003106564155052068	0.006167999999999999
29.0	0.001233621128238068	0.010352
30.0	0.005381709690829333	0.015647
31.0	0.009894481871622361	0.022148
32.0	0.010254663222932746	0.028808
33.0	0.017895010137604285	0.035106000000000005
34.0	0.021651401480645507	0.041161
35.0	0.02428522761210269	0.047408
36.0	0.028499349422434195	0.052698999999999996
37.0	0.03617871598349769	0.057517000000000006
38.0	0.03272547727780938	0.061487999999999994
39.0	0.037415338622996674	0.063321
40.0	0.04579255655222404	0.060248
41.0	0.04115972392099423	0.055508
42.0	0.03755190738536854	0.051446000000000006
43.0	0.03792709629298353	0.048194
44.0	0.023803485054725054	0.044423
45.0	0.011476278306127134	0.040655000000000004
46.0	0.011964023886026614	0.03652
47.0	0.013679387571642321	0.032315
48.0	0.012358722616837577	0.028137999999999996
49.0	0.019939039306290717	0.02458
50.0	0.023032096660668647	0.020810000000000002
51.0	0.025340258820316028	0.017532
52.0	0.037728996549762805	0.014506999999999997
53.0	0.028155676383058867	0.012007
54.0	0.016398756774035725	0.010018
55.0	0.024277723833950396	0.008414999999999999
56.0	0.023174668445562343	0.007258
57.0	0.033229731169643915	0.006174999999999999
58.0	0.036507381466568414	0.005363000000000001
59.0	0.02886103152937504	0.0046159999999999994
60.0	0.03660643133817877	0.003946
61.0	0.03618471900601953	0.0034579999999999993
62.0	0.027276233583609345	0.002915
63.0	0.01848180558911412	0.0024610000000000005
64.0	0.02510013791944244	0.0019950000000000002
65.0	0.014501801657134366	0.0016779999999999998
66.0	0.016746932080302434	0.0013500000000000003
67.0	0.014729916512964276	0.001069
68.0	0.014290195113239517	8.119999999999999E-4
69.0	0.011681881827500146	6.4E-4
70.0	0.0069169827007898475	5.05E-4
71.0	0.0063752099181938115	4.0299999999999993E-4
72.0	0.0017198659525070874	3.2E-4
73.0	6.213128310104138E-4	2.79E-4
74.0	1.0805440539311545E-4	2.0700000000000002E-4
75.0	3.451737950057854E-5	2.0099999999999998E-4
76.0	1.9509823195979176E-5	1.54E-4
77.0	1.800906756551924E-5	1.12E-4
78.0	9.00453378275962E-6	7.699999999999999E-5
79.0	9.00453378275962E-6	6.3E-5
80.0	1.5007556304599366E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	1.5007556304599366E-6	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	3.0015112609198733E-6	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	3.0015112609198733E-6	0.0
94.0	9.00453378275962E-6	0.0
95.0	3.151586823965867E-5	0.0
96.0	5.8529469587937527E-5	0.0
97.0	1.935974763293318E-4	0.0
98.0	3.106564155052069E-4	0.0
99.0	6.753400337069714E-4	0.0
100.0	0.0028094145402210013	0.0
