#Mapping quality	mapping quality
0.0	94159.0
1.0	3757.0
2.0	2710.0
3.0	5338.0
4.0	1997.0
5.0	3220.0
6.0	1834.0
7.0	1559.0
8.0	1290.0
9.0	1267.0
10.0	785.0
11.0	591.0
12.0	727.0
13.0	849.0
14.0	750.0
15.0	286.0
16.0	1302.0
17.0	1138.0
18.0	960.0
19.0	255.0
20.0	208.0
21.0	399.0
22.0	436.0
23.0	218.0
24.0	904.0
25.0	962.0
26.0	710.0
27.0	419.0
28.0	407.0
29.0	214.0
30.0	523.0
31.0	407.0
32.0	149.0
33.0	316.0
34.0	163.0
35.0	206.0
36.0	185.0
37.0	178.0
38.0	303.0
39.0	269.0
40.0	870.0
41.0	496.0
42.0	944.0
43.0	602.0
44.0	955.0
45.0	1446.0
46.0	244.0
47.0	36.0
48.0	165.0
49.0	171.0
50.0	15.0
51.0	275.0
52.0	110.0
53.0	309.0
54.0	203.0
55.0	511.0
56.0	1050.0
57.0	906.0
58.0	873.0
59.0	97019.0
60.0	137184.0
