#Mapping quality	mapping quality
0.0	9636.0
1.0	385.0
2.0	180.0
3.0	2632.0
4.0	167.0
5.0	80.0
6.0	408.0
7.0	75.0
8.0	223.0
9.0	102.0
10.0	125.0
11.0	177.0
12.0	133.0
13.0	94.0
14.0	109.0
15.0	263.0
16.0	212.0
17.0	309.0
18.0	138.0
19.0	101.0
21.0	218.0
22.0	4.0
23.0	4.0
25.0	66.0
27.0	500.0
28.0	48.0
29.0	2.0
34.0	28.0
35.0	177.0
36.0	1.0
37.0	1.0
38.0	22.0
39.0	187.0
40.0	187.0
41.0	118.0
42.0	293.0
43.0	563.0
44.0	700.0
45.0	687.0
46.0	530.0
47.0	117.0
48.0	98.0
49.0	178.0
51.0	58.0
52.0	95.0
53.0	98.0
54.0	130.0
55.0	127.0
56.0	328.0
57.0	933.0
58.0	1431.0
59.0	3363.0
60.0	129411.0
