#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.59047805220555E-5	0.0
2.0	7.180956104411101E-5	3.0E-6
3.0	5.984130087009251E-5	3.0E-6
4.0	7.579898110211717E-5	1.0E-5
5.0	9.175666133414185E-5	8.0E-6
6.0	1.0372492150816034E-4	1.2000000000000002E-5
7.0	6.383072092809868E-5	6.999999999999999E-6
8.0	6.383072092809868E-5	9.999999999999999E-6
9.0	4.3883620638067835E-5	1.6E-5
10.0	4.3883620638067835E-5	1.5000000000000002E-5
11.0	2.3936520348037E-5	1.9999999999999998E-5
12.0	3.989420058006167E-5	1.6E-5
13.0	3.191536046404934E-5	1.6E-5
14.0	3.191536046404934E-5	2.4999999999999998E-5
15.0	1.9947100290030835E-5	2.2000000000000003E-5
16.0	1.1968260174018502E-5	2.6999999999999996E-5
17.0	3.989420058006167E-6	3.3E-5
18.0	7.978840116012334E-6	3.7000000000000005E-5
19.0	7.978840116012334E-6	4.7000000000000004E-5
20.0	0.0	5.4999999999999995E-5
21.0	3.989420058006167E-6	6.400000000000001E-5
22.0	7.978840116012334E-6	9.3E-5
23.0	1.1968260174018502E-5	1.66E-4
24.0	1.9947100290030835E-5	3.03E-4
25.0	1.1170376162417269E-4	7.059999999999999E-4
26.0	6.821908299190546E-4	0.0016020000000000001
27.0	0.0015080007819263312	0.0033690000000000005
28.0	0.003119726485360823	0.006167999999999999
29.0	0.0014441700609982326	0.010352
30.0	0.006825897719248552	0.015647
31.0	0.012083953355700682	0.022148
32.0	0.01098287341969098	0.028808
33.0	0.022975070114057517	0.035106000000000005
34.0	0.024052213529719185	0.041161
35.0	0.032338238990198	0.047408
36.0	0.03406964729537267	0.052698999999999996
37.0	0.052672313025855434	0.057517000000000006
38.0	0.04455384320781288	0.061487999999999994
39.0	0.04306977894623459	0.063321
40.0	0.058121860825091846	0.060248
41.0	0.05412446192696967	0.055508
42.0	0.05324678951420832	0.051446000000000006
43.0	0.05796228402277161	0.048194
44.0	0.02448706031604186	0.044423
45.0	0.010113179847045635	0.040655000000000004
46.0	0.012163741756860804	0.03652
47.0	0.011445646146419693	0.032315
48.0	0.012339276239413078	0.028137999999999996
49.0	0.02333810733933608	0.02458
50.0	0.023876679047166914	0.020810000000000002
51.0	0.02588734675640202	0.017532
52.0	0.04026521664545625	0.014506999999999997
53.0	0.02646182324475491	0.012007
54.0	0.015411129684077823	0.010018
55.0	0.021143926307432687	0.008414999999999999
56.0	0.0183074486461903	0.007258
57.0	0.03170791062103302	0.006174999999999999
58.0	0.03142067237685658	0.005363000000000001
59.0	0.021842074817583768	0.0046159999999999994
60.0	0.026134690799998406	0.003946
61.0	0.028691909057180352	0.0034579999999999993
62.0	0.019755608127246548	0.002915
63.0	0.01056398431360033	0.0024610000000000005
64.0	0.012734228825155687	0.0019950000000000002
65.0	0.007843199834040126	0.0016779999999999998
66.0	0.007767400852938008	0.0013500000000000003
67.0	0.006163653989619529	0.001069
68.0	0.004276658302182611	8.119999999999999E-4
69.0	0.0030758428647227557	6.4E-4
70.0	0.0019747629287130528	5.05E-4
71.0	0.0014042758604181707	4.0299999999999993E-4
72.0	3.829843255685921E-4	3.2E-4
73.0	1.236720217981912E-4	2.79E-4
74.0	3.191536046404933E-5	2.0700000000000002E-4
75.0	1.1968260174018502E-5	2.0099999999999998E-4
76.0	3.989420058006167E-6	1.54E-4
77.0	7.978840116012334E-6	1.12E-4
78.0	3.989420058006167E-6	7.699999999999999E-5
79.0	0.0	6.3E-5
80.0	0.0	3.7E-5
81.0	3.989420058006167E-6	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	3.989420058006167E-6	0.0
90.0	7.978840116012334E-6	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	3.989420058006167E-6	0.0
94.0	0.0	0.0
95.0	1.9947100290030835E-5	0.0
96.0	5.186246075408018E-5	0.0
97.0	1.316508619142035E-4	0.0
98.0	3.470795450465366E-4	0.0
99.0	5.465505479468449E-4	0.0
100.0	0.002896318962112478	0.0
