#Insert size (bp)	insert size
1.0	540.0
2.0	66.0
3.0	70.0
4.0	27.0
5.0	414.0
6.0	11.0
7.0	36.0
8.0	10.0
9.0	7.0
10.0	13.0
11.0	7.0
12.0	8.0
13.0	14.0
14.0	11.0
15.0	8.0
16.0	8.0
17.0	8.0
18.0	6.0
19.0	5.0
20.0	1.0
21.0	10.0
22.0	5.0
23.0	6.0
24.0	10.0
25.0	2.0
26.0	2.0
27.0	3.0
28.0	2.0
29.0	3.0
30.0	3.0
31.0	1.0
32.0	7.0
33.0	3.0
34.0	6.0
35.0	3.0
36.0	3.0
37.0	9.0
38.0	5.0
39.0	7.0
40.0	5.0
41.0	6.0
42.0	12.0
43.0	10.0
44.0	4.0
45.0	7.0
46.0	7.0
47.0	58.0
48.0	11.0
49.0	15.0
50.0	7.0
51.0	8.0
52.0	9.0
53.0	18.0
54.0	11.0
55.0	14.0
56.0	13.0
57.0	14.0
58.0	13.0
59.0	13.0
60.0	12.0
61.0	13.0
62.0	19.0
63.0	17.0
64.0	14.0
65.0	12.0
66.0	21.0
67.0	12.0
68.0	17.0
69.0	15.0
70.0	12.0
71.0	4.0
72.0	8.0
73.0	7.0
74.0	16.0
75.0	6.0
76.0	12.0
77.0	3.0
78.0	9.0
79.0	11.0
80.0	8.0
81.0	10.0
82.0	9.0
83.0	12.0
84.0	11.0
85.0	8.0
86.0	4.0
87.0	15.0
88.0	18.0
89.0	8.0
90.0	16.0
91.0	12.0
92.0	18.0
93.0	13.0
94.0	14.0
95.0	44.0
96.0	20.0
97.0	26.0
98.0	30.0
99.0	186.0
100.0	113.0
101.0	37.0
102.0	14.0
103.0	45.0
104.0	108.0
105.0	49.0
106.0	33.0
107.0	25.0
108.0	30.0
109.0	26.0
110.0	39.0
111.0	16.0
112.0	19.0
113.0	32.0
114.0	119.0
115.0	30.0
116.0	72.0
117.0	26.0
118.0	45.0
119.0	21.0
120.0	18.0
121.0	34.0
122.0	23.0
123.0	28.0
124.0	34.0
125.0	33.0
126.0	28.0
127.0	12.0
128.0	44.0
129.0	11.0
130.0	28.0
131.0	34.0
132.0	85.0
133.0	39.0
134.0	19.0
135.0	35.0
136.0	100.0
137.0	38.0
138.0	61.0
139.0	31.0
140.0	41.0
141.0	41.0
142.0	19.0
143.0	15.0
144.0	25.0
145.0	13.0
146.0	20.0
147.0	30.0
148.0	49.0
149.0	32.0
150.0	52.0
151.0	64.0
152.0	29.0
153.0	24.0
154.0	16.0
155.0	271.0
156.0	37.0
157.0	17.0
158.0	44.0
159.0	60.0
160.0	22.0
161.0	20.0
162.0	19.0
163.0	33.0
164.0	55.0
165.0	31.0
166.0	33.0
167.0	21.0
168.0	40.0
169.0	168.0
170.0	23.0
171.0	23.0
172.0	25.0
173.0	65.0
174.0	84.0
175.0	64.0
176.0	39.0
177.0	40.0
178.0	23.0
179.0	44.0
180.0	5807.0
181.0	3753.0
182.0	35.0
183.0	14.0
184.0	18.0
185.0	52.0
186.0	49.0
187.0	4430.0
188.0	45.0
189.0	31.0
190.0	27.0
191.0	3466.0
192.0	27.0
193.0	44.0
194.0	34.0
195.0	47.0
196.0	5977.0
197.0	28.0
198.0	3084.0
199.0	4651.0
200.0	95.0
201.0	32.0
202.0	27.0
203.0	332.0
204.0	27.0
205.0	36.0
206.0	48.0
207.0	94.0
208.0	151.0
209.0	42.0
210.0	56.0
211.0	85.0
212.0	107.0
213.0	67.0
214.0	73.0
215.0	186.0
216.0	25539.0
217.0	19919.0
218.0	21531.0
219.0	19181.0
220.0	13036.0
221.0	14791.0
222.0	26607.0
223.0	24336.0
224.0	4810.0
225.0	11974.0
226.0	16886.0
227.0	20386.0
228.0	9070.0
229.0	22981.0
230.0	17609.0
231.0	15766.0
232.0	6864.0
233.0	16700.0
234.0	40742.0
235.0	33118.0
236.0	25514.0
237.0	16672.0
238.0	29839.0
239.0	26234.0
240.0	64859.0
241.0	413.0
242.0	2205.0
243.0	24.0
244.0	2389.0
245.0	2507.0
246.0	107.0
247.0	26.0
248.0	36.0
249.0	5029.0
250.0	4129.0
251.0	43.0
252.0	136.0
253.0	3756.0
254.0	28.0
255.0	325.0
256.0	2832.0
257.0	214.0
258.0	3545.0
259.0	30.0
260.0	25.0
261.0	64.0
262.0	32.0
263.0	3623.0
264.0	68.0
265.0	36.0
266.0	74.0
267.0	1590.0
268.0	34.0
269.0	115.0
270.0	20710.0
271.0	6253.0
272.0	8159.0
273.0	1901.0
274.0	12406.0
275.0	11004.0
276.0	11059.0
277.0	4212.0
278.0	5832.0
279.0	9476.0
280.0	2979.0
281.0	4062.0
282.0	1383.0
283.0	12336.0
284.0	8147.0
285.0	8190.0
286.0	12655.0
287.0	7498.0
288.0	2837.0
289.0	5512.0
290.0	3606.0
291.0	10266.0
292.0	2271.0
293.0	6008.0
294.0	9381.0
295.0	6751.0
296.0	9990.0
297.0	9470.0
298.0	7821.0
299.0	10441.0
300.0	22111.0
301.0	75.0
302.0	32.0
303.0	28.0
304.0	36.0
305.0	15.0
306.0	46.0
307.0	3058.0
308.0	1130.0
309.0	96.0
310.0	1304.0
311.0	476.0
312.0	45.0
313.0	112.0
314.0	136.0
315.0	10716.0
316.0	6304.0
317.0	4283.0
318.0	3633.0
319.0	934.0
320.0	4708.0
321.0	4320.0
322.0	5675.0
323.0	1225.0
324.0	2633.0
325.0	5937.0
326.0	11082.0
327.0	12944.0
328.0	9684.0
329.0	6058.0
330.0	2451.0
331.0	7589.0
332.0	1272.0
333.0	339.0
334.0	11648.0
335.0	14798.0
336.0	2815.0
337.0	2983.0
338.0	4057.0
339.0	10991.0
340.0	4866.0
341.0	980.0
342.0	6510.0
343.0	3147.0
344.0	3055.0
345.0	7151.0
346.0	10489.0
347.0	6428.0
348.0	5917.0
349.0	7932.0
350.0	18049.0
351.0	1180.0
352.0	87.0
353.0	3.0
354.0	19.0
355.0	58.0
356.0	63.0
357.0	5.0
358.0	47.0
359.0	47.0
360.0	11.0
361.0	6.0
362.0	163.0
363.0	23.0
364.0	29.0
365.0	6.0
366.0	53.0
367.0	24.0
368.0	57.0
369.0	27.0
371.0	53.0
372.0	7.0
373.0	6.0
374.0	8.0
376.0	16.0
377.0	4.0
378.0	15.0
379.0	8.0
380.0	13.0
381.0	29.0
382.0	59.0
383.0	27.0
384.0	80.0
385.0	1.0
386.0	14.0
387.0	15.0
388.0	2.0
389.0	8.0
390.0	19.0
391.0	13.0
392.0	1.0
393.0	34.0
394.0	38.0
395.0	6.0
396.0	1.0
397.0	3.0
398.0	19.0
399.0	21.0
400.0	4.0
403.0	28.0
404.0	31.0
405.0	6.0
406.0	9.0
407.0	7.0
408.0	44.0
409.0	29.0
410.0	16.0
411.0	34.0
413.0	2.0
414.0	36.0
415.0	3.0
418.0	1.0
419.0	26.0
420.0	4.0
421.0	29.0
422.0	3.0
423.0	5.0
424.0	1.0
426.0	36.0
427.0	5.0
428.0	32.0
429.0	1.0
430.0	2.0
431.0	32.0
432.0	41.0
433.0	11.0
434.0	3.0
435.0	45.0
436.0	26.0
437.0	4.0
439.0	27.0
440.0	2.0
441.0	4.0
442.0	12.0
443.0	23.0
444.0	23.0
445.0	1.0
446.0	8.0
447.0	16.0
448.0	72.0
449.0	138.0
451.0	25.0
452.0	581.0
454.0	21.0
455.0	13.0
456.0	14.0
457.0	16.0
458.0	32.0
459.0	20.0
460.0	9.0
461.0	62.0
462.0	18.0
463.0	9.0
464.0	1.0
467.0	7.0
469.0	1.0
471.0	71.0
472.0	12.0
473.0	1.0
475.0	20.0
476.0	42.0
477.0	1.0
479.0	3.0
480.0	2.0
481.0	5.0
483.0	3.0
484.0	2.0
485.0	1.0
486.0	11.0
487.0	14.0
488.0	4.0
489.0	21.0
491.0	10.0
493.0	10.0
495.0	14.0
496.0	10.0
497.0	24.0
498.0	2.0
499.0	10.0
500.0	3.0
505.0	9.0
506.0	32.0
507.0	4.0
508.0	1.0
509.0	6.0
511.0	7.0
514.0	10.0
515.0	2.0
517.0	2.0
518.0	6.0
523.0	6.0
528.0	4.0
529.0	17.0
531.0	1.0
532.0	24.0
533.0	1.0
534.0	5.0
535.0	6.0
536.0	25.0
539.0	2.0
540.0	2.0
541.0	1.0
543.0	14.0
544.0	4.0
545.0	1.0
546.0	5.0
547.0	10.0
548.0	5.0
549.0	1.0
550.0	17.0
554.0	1.0
555.0	4.0
556.0	5.0
557.0	1.0
558.0	6.0
559.0	7.0
560.0	1.0
562.0	4.0
563.0	6.0
567.0	7.0
568.0	17.0
569.0	2.0
570.0	32.0
571.0	3.0
572.0	1.0
573.0	2.0
574.0	2.0
575.0	1.0
577.0	6.0
578.0	3.0
579.0	5.0
580.0	3.0
582.0	1.0
583.0	5.0
584.0	13.0
585.0	10.0
587.0	1.0
588.0	20.0
589.0	4.0
590.0	1.0
591.0	1.0
596.0	5.0
