#Position (bp)	mapping quality
4011823.0	59.98059215874616
1.2035468E7	59.98186344562846
2.0059113E7	59.98418922003568
2.8082758E7	57.56038647342995
3.6106403E7	55.946532999164575
4.4130048E7	48.5427807486631
5.2153693E7	58.514998052201015
6.0177338E7	0.0
6.8200983E7	31.01921470342523
7.6224628E7	2.679611650485437
8.4248273E7	59.96934878867032
9.2271918E7	9.268292682926829
1.00295563E8	52.73051224944321
1.08319208E8	48.341701534170156
1.16342853E8	3.661129568106312
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	15.238671880566287
1.48437433E8	5.462114883467604E-4
1.56461078E8	54.62763667671115
1.64484723E8	59.98032076015173
1.72508368E8	0.0
1.80532013E8	3.8447204968944098
1.88555658E8	1.6693386773547094
1.96579303E8	0.0
2.04602948E8	57.86847323198943
2.12626593E8	12.339130434782609
2.20650238E8	41.09935004642526
2.28673883E8	53.69230769230769
2.36697528E8	0.0
2.44721173E8	30.92241379310345
2.48844709E8	0.0
2.528565315E8	58.90323862507451
2.60768463E8	56.488443396226415
2.68792108E8	45.25471698113208
2.76815753E8	54.41664323868429
2.84839398E8	2.285823960014648
2.92863043E8	31.678620689655173
3.00886688E8	54.44931506849315
3.08910333E8	0.0
3.16933978E8	13.170340681362726
3.24957623E8	37.8266253869969
3.32981268E8	28.75211267605634
3.41004913E8	34.46614197301188
3.49028558E8	53.89388071262587
3.57052203E8	21.756756756756758
3.65075848E8	54.95345245973969
3.73099493E8	59.97633879944092
3.81123138E8	38.20343461030383
3.89146783E8	36.39431524547803
3.97170428E8	1.956701030927835
4.05194073E8	36.965682656826566
4.13217718E8	0.4394366197183099
4.21241363E8	56.42844615924237
4.29265008E8	1.980456026058632
4.37288653E8	45.0
4.45312298E8	0.0
4.53335943E8	0.7064017660044151
4.61359588E8	42.48101265822785
4.69383233E8	41.06640741848639
4.77406878E8	57.96219992834109
4.85430523E8	53.95063179547458
4.902961485E8	57.65925925925926
4.94307971E8	0.0
5.01477813E8	52.38478419897586
5.09501458E8	45.34947049924357
5.17525103E8	25.121931908155187
5.25548748E8	46.26315789473684
5.33572393E8	46.75105485232068
5.41596038E8	59.975282269356306
5.49619683E8	0.0
5.57643328E8	38.71308724832215
5.65666973E8	0.9905660377358491
5.73690618E8	1.0936708860759494
5.81714263E8	5.190311418685121
5.89737908E8	4.721311475409836
5.97761553E8	1.3737373737373737
6.05785198E8	42.83185840707964
6.13808843E8	44.881951219512196
6.21832488E8	59.983112963572594
6.29856133E8	37.87614356087263
6.37879778E8	0.0
6.45903423E8	59.98434983219976
6.53927068E8	3.2
6.61950713E8	8.213333333333333
6.69974358E8	0.9802816901408451
6.77998003E8	39.9647266313933
6.85727668E8	54.89979267449896
6.897394905E8	0.0
6.94045293E8	59.84594574684416
7.02068938E8	0.0
7.10092583E8	9.06717123935667
7.18116228E8	45.5521472392638
7.26139873E8	46.82692307692308
7.34163518E8	41.10308441558441
7.42187163E8	16.480358030830434
7.50210808E8	47.39413680781759
7.58234453E8	1.4105793450881612
7.66258098E8	0.9294117647058824
