#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.766818846148051E-5	0.0
2.0	1.5067275384592205E-5	3.0E-6
3.0	3.5784779038406486E-5	3.0E-6
4.0	3.390136961533246E-5	1.0E-5
5.0	3.013455076918441E-5	8.0E-6
6.0	3.390136961533246E-5	1.2000000000000002E-5
7.0	2.825114134611038E-5	6.999999999999999E-6
8.0	3.766818846148051E-5	9.999999999999999E-6
9.0	1.5067275384592205E-5	1.6E-5
10.0	2.448432249996233E-5	1.5000000000000002E-5
11.0	1.1300456538444155E-5	1.9999999999999998E-5
12.0	9.417047115370128E-6	1.6E-5
13.0	1.695068480766623E-5	1.6E-5
14.0	7.5336376922961025E-6	2.4999999999999998E-5
15.0	1.695068480766623E-5	2.2000000000000003E-5
16.0	0.0	2.6999999999999996E-5
17.0	5.650228269222077E-6	3.3E-5
18.0	3.7668188461480512E-6	3.7000000000000005E-5
19.0	3.7668188461480512E-6	4.7000000000000004E-5
20.0	3.7668188461480512E-6	5.4999999999999995E-5
21.0	1.318386596151818E-5	6.400000000000001E-5
22.0	1.5067275384592205E-5	9.3E-5
23.0	2.071750365381428E-5	1.66E-4
24.0	4.3318416730702586E-5	3.03E-4
25.0	1.8645753288432852E-4	7.059999999999999E-4
26.0	8.418840121140895E-4	0.0016020000000000001
27.0	0.0018344407780741007	0.0033690000000000005
28.0	0.0031057421386490682	0.006167999999999999
29.0	0.001241166809805783	0.010352
30.0	0.0057349816932604075	0.015647
31.0	0.010145926562099776	0.022148
32.0	0.01033050068556103	0.028808
33.0	0.017913107022857058	0.035106000000000005
34.0	0.021276876252467266	0.041161
35.0	0.022791137428618786	0.047408
36.0	0.025512664044960748	0.052698999999999996
37.0	0.036042806129367624	0.057517000000000006
38.0	0.03206881224668143	0.061487999999999994
39.0	0.0379375160089801	0.063321
40.0	0.046539046844159174	0.060248
41.0	0.04160451415570522	0.055508
42.0	0.038692763187632775	0.051446000000000006
43.0	0.03939715831186247	0.048194
44.0	0.024958941674576983	0.044423
45.0	0.014161355452093597	0.040655000000000004
46.0	0.014598306438246772	0.03652
47.0	0.015391221805360936	0.032315
48.0	0.014366647079208667	0.028137999999999996
49.0	0.02206037457246606	0.02458
50.0	0.02456154228630837	0.020810000000000002
51.0	0.02837167954918712	0.017532
52.0	0.03616899456071358	0.014506999999999997
53.0	0.03114594162937516	0.012007
54.0	0.016807545691512604	0.010018
55.0	0.02370835781765583	0.008414999999999999
56.0	0.024584143199385258	0.007258
57.0	0.03278639123687264	0.006174999999999999
58.0	0.03692424173936627	0.005363000000000001
59.0	0.02861087254591752	0.0046159999999999994
60.0	0.03771715710648044	0.003946
61.0	0.03669258238032816	0.0034579999999999993
62.0	0.026367731923036354	0.002915
63.0	0.017314182826319514	0.0024610000000000005
64.0	0.024864771203423286	0.0019950000000000002
65.0	0.012615076315749821	0.0016779999999999998
66.0	0.01577732073709111	0.0013500000000000003
67.0	0.011857945727674065	0.001069
68.0	0.0113042233572903	8.119999999999999E-4
69.0	0.008222965541141195	6.4E-4
70.0	0.00459928581114677	5.05E-4
71.0	0.003781886121532643	4.0299999999999993E-4
72.0	9.153369796139764E-4	3.2E-4
73.0	4.5955189923006226E-4	2.79E-4
74.0	1.0547092769214542E-4	2.0700000000000002E-4
75.0	1.8834094230740255E-5	2.0099999999999998E-4
76.0	1.1300456538444153E-5	1.54E-4
77.0	7.5336376922961025E-6	1.12E-4
78.0	7.5336376922961025E-6	7.699999999999999E-5
79.0	3.7668188461480512E-6	6.3E-5
80.0	5.650228269222077E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	1.8834094230740256E-6	1.6E-5
83.0	1.8834094230740256E-6	9.0E-6
84.0	0.0	4.0E-6
85.0	1.8834094230740256E-6	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	1.8834094230740256E-6	0.0
93.0	0.0	0.0
94.0	5.650228269222077E-6	0.0
95.0	3.0134550769184407E-5	0.0
96.0	7.3452967499887E-5	0.0
97.0	1.544395726920701E-4	0.0
98.0	3.465473338456207E-4	0.0
99.0	5.574891892299116E-4	0.0
100.0	0.003307266946917989	0.0
