#Mapping quality	mapping quality
0.0	66794.0
1.0	2046.0
2.0	2218.0
3.0	4350.0
4.0	1360.0
5.0	2232.0
6.0	1101.0
7.0	879.0
8.0	838.0
9.0	1104.0
10.0	1013.0
11.0	669.0
12.0	393.0
13.0	1482.0
14.0	508.0
15.0	545.0
16.0	895.0
17.0	1324.0
18.0	719.0
19.0	223.0
20.0	697.0
21.0	461.0
22.0	217.0
23.0	387.0
24.0	715.0
25.0	800.0
26.0	966.0
27.0	677.0
28.0	496.0
29.0	356.0
30.0	419.0
31.0	300.0
32.0	80.0
33.0	397.0
34.0	238.0
35.0	207.0
36.0	45.0
37.0	624.0
38.0	226.0
39.0	226.0
40.0	662.0
41.0	884.0
42.0	1765.0
43.0	1219.0
44.0	602.0
45.0	2944.0
46.0	244.0
47.0	68.0
48.0	736.0
49.0	123.0
50.0	375.0
51.0	410.0
52.0	538.0
53.0	409.0
54.0	266.0
55.0	883.0
56.0	991.0
57.0	1092.0
58.0	2344.0
59.0	81403.0
60.0	370860.0
